misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
20,7560,106,-0.4324889097894941,1.074040174484253,-0.0004433438181877136,0.05577168539166451
40,14760,104,-0.568343632221222,0.690575110912323,0.0005790360271930694,0.4911249399185181
60,21960,106,-0.27777321815490724,0.7009872257709503,8.70436429977417e-05,0.35677706003189086
80,29160,105,-0.2982420778274536,0.8632520914077759,-0.0002699030563235283,0.36140345633029936
100,36360,106,-0.38353921175003053,0.7998290121555328,-0.0029284708201885224,0.13868998512625694
120,43560,105,-0.5332903671264648,1.0358820617198945,-0.000562114268541336,0.1241336127743125
140,50760,105,-0.5129766380786895,1.0912059903144837,0.0016523584723472594,0.11001669503748417
160,57960,105,-0.6960929727554321,0.34277423322200773,-0.0009417936205863952,0.031178632727824153
180,65160,104,-0.5870500749349594,0.03827246725559234,-0.00038322657346725466,0.00024202673375839368
200,72360,104,-0.4926982526294887,0.02376058083027601,2.6304274797439576e-06,0.0002278254369230126
220,79560,103,-0.5577178148645907,0.02659847978502512,-2.6493147015571594e-05,0.00033821205761341844
240,86760,102,-0.5929094810876996,0.015986950509250163,-4.4296029955148697e-07,3.765757319342811e-05
260,93960,102,-0.4112112190248445,0.010617871209979058,-1.6871094703674317e-05,7.572743579657981e-05
280,101160,102,-0.286363118137233,0.006836623884737492,-0.0002988392487168312,5.4939502206252655e-05
300,108360,102,0.0454090446094051,0.017158415261656047,-0.0004544805735349655,4.5741082249151074e-05
320,115560,101,0.017247299603186547,0.027706116996705533,1.8116086721420288e-05,2.2029984120308654e-05
340,122760,101,0.015310649131424724,0.1551363542675972,-0.0005046602338552475,3.8436535942310004e-05
360,129960,101,0.0040241051046177746,0.6417065858840942,-2.543628215789795e-05,0.06411919811216649
380,137160,100,-0.11209307650569826,0.49206412136554717,9.692460298538208e-05,0.0003424836933845654
400,144360,101,-0.357692378628999,0.6591097474098205,-0.003924257308244705,0.0025867635384202005
420,151560,101,-0.3588002432882786,0.5222362756729126,-0.0005922645330429077,0.00022939699556445703
440,158760,101,-0.47596456207335,0.9442704141139984,-0.0016464442014694214,0.06098848378751427
460,165960,101,-0.7538145253062248,0.5051350265741348,-0.0006306067109107972,0.07967483813408763
480,173160,101,-0.6531384021043778,0.18018624633550645,0.00035319551825523375,0.0011317429161863402
500,180360,102,-0.5642557263374328,0.21365543603897094,0.00012749284505844116,0.0004045188645250164
520,187560,102,-0.5937227231264114,0.07906955219805241,3.414154052734375e-05,0.009844566765241324
540,194760,102,-0.41713986992836,0.04184519611299038,-0.00142863430082798,0.00019566539558582007
560,201960,103,-0.1539300262928009,0.022907825652509928,-0.000163241196423769,0.0015262162356521002
580,209160,103,-0.04752563969232142,0.009497814998030662,-4.668543115258217e-05,0.0003515313575917389
600,216360,103,-0.04672023521736264,0.005070603638887406,5.066394805908203e-08,5.4632195315207355e-05
620,223560,102,-0.01821852878667414,0.0025645870715379714,-1.080334186553955e-06,2.269480246468447e-05
640,230760,102,0.07093457747250795,0.0022963044699281453,6.7055225372314455e-09,9.064819641935173e-06
660,237960,102,0.10941473725251853,0.0020188853377476335,-2.2724270820617674e-08,4.731381818601221e-05
680,245160,102,0.08663762655109167,0.000918068626197055,-7.34534114599228e-07,2.738529101407039e-05
700,252360,102,0.06867489490658045,0.0008697618963196873,1.7881393432617187e-08,7.835806140974456e-05
720,259560,102,0.0031654245778918264,0.0008968558220658451,-4.153698682785034e-08,1.2549052826216212e-05
740,266760,102,0.001749211112037301,0.0008687083551194519,-1.080334186553955e-08,2.1366792543631165e-05
760,273960,102,0.0011666466109454632,0.0008730058441869914,-1.210719347000122e-08,3.750972655325313e-06
780,281160,102,0.0006666640937328339,0.0009007267304696143,1.7299316823482513e-08,0.00028825614690504154
800,288360,101,0.0004166641924530268,0.0008840445894747973,1.7881393432617187e-08,0.00012958374445588562
820,295560,101,0.00016666658222675324,0.0009119767521042377,-4.656612873077393e-10,5.460778982069314e-06
840,302760,101,0.0,0.0009168859629426152,-1.6298145055770874e-08,3.4751993325699006e-06
860,309960,101,0.0,0.00043176615436095743,1.7136335372924803e-08,1.3720845754505717e-05
880,317160,101,8.333330042660236e-05,0.00045408176083583385,-1.0151416063308716e-08,2.9531146083172644e-05
900,324360,101,8.333330042660236e-05,0.00043426252086646854,3.986060619354248e-08,5.3911403597339815e-06
920,331560,101,8.333330042660236e-05,0.00046081804612185806,-3.4784898161888124e-08,4.443822354005533e-05
940,338760,101,8.333330042660236e-05,0.0004483730182982981,-1.9371509552001954e-08,2.0825151614189964e-05
960,345960,101,8.333330042660236e-05,0.00045280526974238454,-3.264285624027252e-08,2.240091112071241e-06
980,353160,101,8.333330042660236e-05,0.0004988763568690047,-8.083879947662353e-08,1.534152229396568e-05
1000,360360,101,8.333330042660236e-05,0.0004746555758174509,-1.4528632164001465e-08,2.721412065511686e-05
