misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
20,7560,226,0.7658960541089376,0.40963262021541597,-0.0072042085230350494,0.04647785045672208
40,14760,226,-0.3047806659052449,0.4836682051420212,-0.008806133642792702,0.03878910033963621
60,21960,231,-0.5195446893936251,0.261996266245842,-0.009083183854818344,0.0013774278137134387
80,29160,232,-0.9998975002765655,0.36576029658317566,-0.005184635519981384,0.05484894493129104
100,36360,235,-1.3889810383319854,0.4018132507801056,-0.008039134740829467,0.0960291541647166
120,43560,235,-1.3282505425810813,0.25307810232043265,-0.0029049709439277647,0.005742013826966286
140,50760,236,-1.100003433227539,0.5307522803544998,-0.006744758598506451,0.003160102874971926
160,57960,238,-1.1455412662029267,0.42308984994888305,-0.0012864848598837853,0.1368959524319507
180,65160,241,-0.926582641005516,0.7326756119728088,-0.009174839407205582,0.0020660063019022346
200,72360,242,-1.028748748898506,0.5962395310401917,0.0003438811749219894,0.170114842383191
220,79560,244,-0.4859961259365082,0.6912111937999725,-0.003447575680911541,0.44122813642024994
240,86760,243,-0.5805631113052369,0.5748445302248001,-0.01123334262520075,0.4525184154510498
260,93960,242,-0.023216991424560546,0.7315286040306092,-0.004919832805171609,0.205939894169569
280,101160,241,-0.6761402690410614,0.650041326880455,-0.0019942015409469605,0.31711595356464384
300,108360,241,0.6952853035926819,0.681163614988327,-0.006465609557926655,0.2175989229232073
320,115560,241,1.051632945537567,0.8544005036354065,-0.0072814727034710815,0.07700563482940197
340,122760,241,0.9403033339977265,0.840011739730835,-0.005145474523305893,0.23937018997967244
360,129960,241,0.6339922440052033,0.6875545859336853,-0.005534057319164276,0.3616620123386383
380,137160,241,0.7711481809616089,0.767790150642395,-0.0008984897285699844,0.591831437125802
400,144360,240,-0.34324567556381225,0.7598317801952362,-0.008992418088018895,0.09870154075324536
420,151560,240,0.286455934047699,0.8793818473815918,-0.004714244604110717,0.37636983413249253
440,158760,239,-0.7793779456615448,0.6446746945381164,-0.0037294475361704825,0.2666380673646927
460,165960,238,-1.1054788875579833,0.340104004740715,0.0009483631700277328,0.398571203276515
480,173160,238,-1.4432838690280914,0.6575758874416351,-0.0036819033091887833,0.21129553243517876
500,180360,237,-1.1356824398040772,0.5416980296373367,-0.0021797798573970793,0.11599372811615467
520,187560,236,-0.9877503263950348,0.5636096894741058,-0.0003426194190979004,0.19772876799106598
540,194760,236,-0.6120740520954132,0.8193793416023254,-0.0024323748191818597,0.23111220747232436
560,201960,236,0.024802261590957643,0.8359410762786865,-0.004607976227998733,0.17508922275155783
580,209160,236,0.37455982983112335,0.8066567420959473,-0.0031014287378638983,0.15404534637928008
600,216360,236,0.8166234654188156,0.8417015314102173,-0.0028257712721824644,0.02974248193204403
620,223560,236,0.9563561481237411,0.7947676599025726,-0.00720598604530096,0.16150988154113294
640,230760,236,0.29768072068691254,0.8271270573139191,-0.009303764998912811,0.05324207693338394
660,237960,236,1.0052695238590241,0.6698908269405365,-0.0009773943573236465,0.16828614957630633
680,245160,236,1.1451999831199646,0.3703199863433838,-0.003564952313899994,0.3161463365890086
700,252360,236,1.5746760284900665,0.4270493000745773,-0.0038128204643726347,0.1921703597996384
720,259560,236,1.4939549767971039,0.693192332983017,-0.015119741857051849,0.04470682458486408
740,266760,236,1.2103254091739655,0.3529099583625793,-0.01516038402915001,0.40659492909908296
760,273960,235,1.1898107087612153,0.619677472114563,-0.007147842273116112,0.43223329335451127
780,281160,235,1.3639214658737182,0.4430339425802231,-0.007520728092640638,0.02220344739034772
800,288360,235,0.9909141290187836,0.5441094785928726,-0.010755161195993424,0.07568585779517889
820,295560,235,1.0657612264156342,0.5030341982841492,-0.001990848034620285,0.04978184290230274
840,302760,235,1.3349371683597564,0.5564117848873138,-0.015604379400610924,0.24234059415757656
860,309960,234,1.9369783979654311,0.6439832091331482,-0.004359199851751328,0.053957303054630756
880,317160,235,2.155138612985611,0.5293649137020111,-0.007562937587499619,0.02953183762729168
900,324360,235,1.864304557442665,0.35584377497434616,-0.007863157987594604,0.2660477891564369
920,331560,235,1.8673140919208526,0.5693319171667099,-0.004239841538947076,0.12979838028550147
940,338760,235,1.5267881244421004,0.6335723280906678,-0.004922132194042206,0.6082425896078348
960,345960,235,1.664226445555687,0.3407477140426636,-0.0044226527214050295,0.08262230008840561
980,353160,236,1.9521487528085708,0.42994984090328214,-0.004158175177872181,0.1458660691976547
1000,360360,236,2.2801624155044555,0.5165591984987259,-0.006400839425623417,0.02772909253835678
1020,367560,236,1.9777735042572022,0.5551048189401626,-0.006394886970520019,0.2243552219122648
