misc/nupdates,misc/total_timesteps,fps,eprewmean
4600,1656360,28,1.5622157651185988
4620,1663560,28,1.469924720823765
4640,1670760,28,1.1384074488282203
4660,1677960,28,1.051772572696209
4680,1685160,28,0.8977288374304772
4700,1692360,28,0.8279352509975433
4720,1699560,28,1.06847274184227
4740,1706760,28,0.7863044652342797
4760,1713960,28,0.9698296812176704
4780,1721160,28,1.036413473188877
4800,1728360,28,1.0320952680706978
4820,1735560,28,1.0251714596152306
4840,1742760,28,0.877710091471672
4860,1749960,28,0.5079857909679413
4880,1757160,28,0.46820216476917265
4900,1764360,28,0.2755888587236404
4920,1771560,28,0.6924898946285247
4940,1778760,28,0.6537326660752296
4960,1785960,28,0.829898011982441
4980,1793160,28,0.8762244966626167
5000,1800360,28,0.8928502696752548
5020,1807560,28,1.0455769199132918
5040,1814760,28,1.0772727212309838
5060,1821960,28,0.8951572492718697
5080,1829160,28,0.9940680015087128
5100,1836360,28,1.132832236289978
5120,1843560,28,1.2021894180774688
5140,1850760,28,1.0307440102100371
5160,1857960,28,0.9156373801827431
5180,1865160,28,0.8577450802922248
5200,1872360,28,0.636654118001461
5220,1879560,28,0.4104247310757637
5240,1886760,28,0.15933498948812486
5260,1893960,28,0.34948990285396575
5280,1901160,28,0.598627924323082
5300,1908360,28,0.530698476433754
5320,1915560,28,0.3387975811958313
5340,1922760,28,0.3241501572728157
5360,1929960,28,0.36023474484682083
5380,1937160,28,0.3436073336005211
5400,1944360,28,-0.039484342634677885
5420,1951560,28,-0.0959324523806572
5440,1958760,28,0.1256663480401039
5460,1965960,28,0.07268382042646408
5480,1973160,28,0.18322762668132783
5500,1980360,28,0.34083315074443815
5520,1987560,28,0.39010406136512754
5540,1994760,28,0.6147205492854119
5560,2001960,28,0.6928984686732292
5580,2009160,28,0.743891906440258
5600,2016360,28,0.7207850834727287
5620,2023560,28,0.9391569849848748
5640,2030760,28,0.999207784831524
5660,2037960,28,1.2871355012059211
5680,2045160,28,1.1441727018356322
5700,2052360,28,1.0018821704387664
5720,2059560,28,1.164358147084713
5740,2066760,28,1.2661711058020593
5760,2073960,28,1.0916624560952186
5780,2081160,28,0.8197348132729531
5800,2088360,28,0.7956255987286568
5820,2095560,28,1.0945050850510598
5840,2102760,28,0.92611472427845
5860,2109960,28,0.9490033274888993
5880,2117160,28,0.8449027597904205
5900,2124360,28,0.8416196575760841
5920,2131560,28,0.6744357469677925
5940,2138760,28,0.7558147957921029
5960,2145960,28,0.6657959941029549
5980,2153160,28,0.717894472181797
6000,2160360,28,0.647589847445488
6020,2167560,28,0.6804197779297829
6040,2174760,28,0.9302571806311607
6060,2181960,28,0.8062535426020623
6080,2189160,28,0.8909482678771019
6100,2196360,28,0.6655531576275826
6120,2203560,28,0.7499237802624702
6140,2210760,28,0.6733811390399933
6160,2217960,28,0.7366913038492203
6180,2225160,28,0.25751187920570373
6200,2232360,28,0.312042396068573
6220,2239560,28,0.25657222837209703
6240,2246760,28,0.38839600056409834
6260,2253960,28,0.5339440509676934
6280,2261160,28,0.7938398638367653
6300,2268360,28,1.0248799607157708
6320,2275560,28,1.0010673502087593
6340,2282760,28,1.0998726215958596
6360,2289960,28,0.8545417201519012
6380,2297160,28,0.7466913831233978
6400,2304360,28,0.867690445780754
6420,2311560,28,0.6085891169309616
6440,2318760,28,0.7239734405279159
6460,2325960,28,0.9892569786310196
6480,2333160,28,1.2890691688656808
6500,2340360,28,1.4812905165553092
6520,2347560,28,1.0698496243357658
6540,2354760,28,1.2176488417387008
6560,2361960,28,0.9699792391061783
6580,2369160,28,0.8236238551139832
6600,2376360,28,0.32935781598091124
6620,2383560,28,0.3686304321885109
6640,2390760,28,0.16137483686208726
6660,2397960,28,0.5123635452985763
6680,2405160,28,0.41133386850357057
6700,2412360,28,0.15489283442497254
6720,2419560,28,0.5145947217941285
6740,2426760,28,0.7702664881944656
6760,2433960,28,0.9929922759532929
6780,2441160,28,1.0550525784492493
6800,2448360,28,0.956727465391159
6820,2455560,28,1.1616746065020562
6840,2462760,28,1.108163752257824
6860,2469960,28,1.0874726781249047
6880,2477160,28,1.2458681139349936
6900,2484360,28,1.3612281733751297
6920,2491560,28,1.22972216039896
6940,2498760,28,1.2123919570446013
6960,2505960,28,1.0953914761543273
6980,2513160,28,1.2961454811692237
7000,2520360,28,1.1819570723176003
7020,2527560,28,1.0888560116291046
7040,2534760,28,0.9883884039521217
7060,2541960,28,0.8292719599604607
7080,2549160,28,0.7916126492619514
7100,2556360,28,0.7024074590206146
7120,2563560,28,0.5486569499969483
7140,2570760,28,0.32287187516689303
7160,2577960,28,0.2452157360315323
7180,2585160,28,0.27536354303359983
7200,2592360,28,0.35713043332099914
7220,2599560,28,0.38574222564697264
7240,2606760,28,0.34669367253780364
7260,2613960,28,0.6356765645742416
7280,2621160,28,0.862121330499649
7300,2628360,28,0.9489747107028961
7320,2635560,28,0.9536988997459411
7340,2642760,28,1.1677520313858987
7360,2649960,28,0.9589377549290657
7380,2657160,28,0.9308563318848609
7400,2664360,28,1.3391494855284691
7420,2671560,28,1.356699752509594
7440,2678760,28,1.5206878873705865
7460,2685960,28,1.2702466711401939
7480,2693160,28,1.3111474707722663
7500,2700360,28,1.2125895074009896
7520,2707560,28,1.1000570991635323
7540,2714760,28,0.6351474809646607
7560,2721960,28,0.7799218344688416
7580,2729160,28,1.0645952022075653
7600,2736360,28,1.041552143394947
7620,2743560,28,1.144043281674385
7640,2750760,28,1.2802990135550498
7660,2757960,28,1.281717943251133
7680,2765160,28,1.2409812143445016
7700,2772360,28,0.975763063132763
7720,2779560,28,1.1451792311668396
7740,2786760,28,1.4648756095767022
7760,2793960,28,1.5900799605250358
7780,2801160,28,1.611287003159523
7800,2808360,29,1.623463900089264
7820,2815560,29,1.6912271353602408
7840,2822760,29,1.605444645881653
7860,2829960,29,1.331186794936657
7880,2837160,29,1.237151833474636
7900,2844360,29,1.2092293003201484
7920,2851560,29,1.195551701784134
7940,2858760,29,0.7380977058410645
7960,2865960,29,0.45907274723052977
7980,2873160,29,0.4388608968257904
8000,2880360,29,0.2650383022427559
8020,2887560,29,0.35363909631967544
8040,2894760,29,0.341042083799839
8060,2901960,29,0.6166354590654373
8080,2909160,29,1.028722682595253
8100,2916360,29,1.140284141600132
8120,2923560,29,0.8828570058941841
8140,2930760,29,1.1062391099333764
8160,2937960,29,0.8629997542500496
8180,2945160,29,0.9774262547492981
8200,2952360,29,0.7198910111188889
8220,2959560,29,0.6752914106845855
8240,2966760,29,0.696593266427517
8260,2973960,29,0.8639311173558235
8280,2981160,29,0.7182271680235863
8300,2988360,29,0.52336883187294
8320,2995560,29,0.6334879186749458
8340,3002760,29,0.7688681676983833
8360,3009960,29,0.9681302386522294
8380,3017160,29,0.9225330716371536
8400,3024360,29,1.0254700201749802
8420,3031560,29,1.0848631155490875
8440,3038760,29,1.05429783731699
8460,3045960,29,0.9611458763480186
8480,3053160,29,0.5424105656147004
8500,3060360,29,0.7357769286632538
8520,3067560,29,1.1889876163005828
8540,3074760,29,1.1567898106575012
8560,3081960,29,1.3146181905269623
8580,3089160,29,1.6173079842329026
8600,3096360,29,1.785155974626541
8620,3103560,29,1.8048088875412942
