misc/nupdates,misc/total_timesteps,fps,eprewmean
15980,5753160,41,3.0023246625065805
16000,5760360,41,2.9014815339446067
16020,5767560,41,3.029437617659569
16040,5774760,41,2.9542090320587158
16060,5781960,41,2.9884926688671114
16080,5789160,41,3.4601446080207823
16100,5796360,41,3.637164647579193
16120,5803560,41,3.833205724954605
16140,5810760,41,3.882127256393433
16160,5817960,41,4.133401275873184
16180,5825160,41,4.19797542989254
16200,5832360,41,4.228446715474129
16220,5839560,41,4.183848121166229
16240,5846760,41,3.884955804347992
16260,5853960,41,4.141733542680741
16280,5861160,41,4.032889412045479
16300,5868360,41,3.4245927721261977
16320,5875560,41,3.295764485001564
16340,5882760,41,3.042029928565025
16360,5889960,41,3.1366322231292725
16380,5897160,41,3.136945915222168
16400,5904360,41,2.8028084373474123
16420,5911560,41,3.223019217252731
16440,5918760,41,3.5916718077659606
16460,5925960,41,3.7711306858062743
16480,5933160,41,3.640146152973175
16500,5940360,41,3.53398453772068
16520,5947560,41,3.537830167412758
16540,5954760,41,3.516243085861206
16560,5961960,41,3.4097075235843657
16580,5969160,41,3.342525153756142
16600,5976360,41,3.6507225567102433
16620,5983560,41,3.9122722405195236
16640,5990760,41,4.187421184778214
16660,5997960,41,4.473254332542419
16680,6005160,41,4.656073185801506
16700,6012360,41,4.472433838248253
16720,6019560,41,4.510923690795899
16740,6026760,41,4.34154176235199
16760,6033960,41,3.8547371935844423
16780,6041160,41,3.80993205845356
16800,6048360,41,3.654694611430168
16820,6055560,41,3.5513426202535627
16840,6062760,41,3.711037419438362
16860,6069960,41,3.87474295437336
16880,6077160,41,4.1003216117620465
16900,6084360,41,4.163589469194412
16920,6091560,41,4.169838297367096
16940,6098760,41,4.18309957742691
16960,6105960,41,4.192395938038826
16980,6113160,41,4.1254109424352645
17000,6120360,41,4.241505746841431
17020,6127560,41,4.316169413924217
17040,6134760,41,4.410493126511573
17060,6141960,41,4.483077021241188
17080,6149160,41,4.467939581274987
17100,6156360,41,4.497166615724564
17120,6163560,41,4.484390137195587
17140,6170760,41,4.501415679454803
17160,6177960,41,4.484227763414383
17180,6185160,41,4.324687465429306
17200,6192360,41,4.2620544481277465
17220,6199560,41,4.275642668604851
17240,6206760,41,4.25876072794199
17260,6213960,41,4.305498185455799
17280,6221160,41,4.251706914007664
17300,6228360,41,4.326933979094028
17320,6235560,41,4.474162219166756
17340,6242760,41,4.4963719755411145
17360,6249960,41,4.516944611072541
17380,6257160,41,4.523599576056004
17400,6264360,41,4.607468741238117
17420,6271560,41,4.551232083141803
17440,6278760,41,4.495244183540344
17460,6285960,41,4.1366746044158935
17480,6293160,41,4.329431746006012
17500,6300360,41,4.174929568767547
17520,6307560,41,4.386467022299766
17540,6314760,41,4.546359174847603
17560,6321960,41,4.599146047234536
17580,6329160,41,4.796708604693412
17600,6336360,41,4.921957255005837
17620,6343560,41,5.028316174149513
17640,6350760,41,4.818277436494827
17660,6357960,41,4.831700099110603
17680,6365160,41,4.668916428685188
17700,6372360,41,4.768408382534981
17720,6379560,41,4.769891026616096
17740,6386760,41,4.778098058104515
17760,6393960,41,4.512122939527035
17780,6401160,41,4.475617583394051
17800,6408360,41,4.399633687138557
17820,6415560,41,4.490962948203087
17840,6422760,41,4.225193766951561
17860,6429960,41,3.9293295937776564
17880,6437160,41,3.904915007352829
17900,6444360,41,4.028552830219269
17920,6451560,41,4.02262491106987
17940,6458760,41,3.968953086435795
17960,6465960,41,4.0558983734250065
17980,6473160,41,4.070976430475712
18000,6480360,41,4.04143389493227
18020,6487560,41,4.281753819286823
18040,6494760,41,4.246075355112553
18060,6501960,41,4.235337003767491
18080,6509160,41,4.378839447498321
18100,6516360,41,4.24845402598381
18120,6523560,41,4.187749067544937
18140,6530760,41,4.157336006164551
18160,6537960,41,4.382937467098236
18180,6545160,41,4.242033876180649
18200,6552360,41,4.34513752579689
18220,6559560,41,4.536073726415634
18240,6566760,41,5.010967181921005
18260,6573960,41,4.858637980222702
18280,6581160,41,4.878162342309952
18300,6588360,41,5.025684130191803
18320,6595560,41,4.98739588022232
18340,6602760,41,4.856374477148056
18360,6609960,41,4.51916601061821
18380,6617160,41,4.370936719179153
18400,6624360,41,4.209902758002281
18420,6631560,41,4.035086511671543
18440,6638760,41,3.798076987564564
18460,6645960,41,3.843367947638035
18480,6653160,41,3.81996592015028
18500,6660360,41,3.930203718841076
18520,6667560,41,4.10449282437563
18540,6674760,41,4.290703518986702
18560,6681960,41,4.233494737744332
18580,6689160,41,4.18357512652874
18600,6696360,41,4.514414930343628
18620,6703560,41,4.333233641386032
18640,6710760,41,4.4404532277584075
18660,6717960,41,4.270615577697754
18680,6725160,41,4.054000759124756
18700,6732360,41,3.946951947212219
18720,6739560,41,4.065799776315689
18740,6746760,41,3.9219439005851746
18760,6753960,41,3.7941991019248964
18780,6761160,41,3.61480718255043
18800,6768360,41,3.549199268221855
18820,6775560,41,3.7280179965496063
18840,6782760,41,3.777012573480606
18860,6789960,41,3.821688634157181
18880,6797160,41,3.9543161970376968
18900,6804360,41,4.12667791903019
18920,6811560,41,4.243271917402744
18940,6818760,41,4.39536187261343
18960,6825960,41,4.494568864405156
18980,6833160,41,4.58328056961298
19000,6840360,41,4.634401611387729
19020,6847560,41,4.9045778593420986
19040,6854760,41,4.74887886852026
19060,6861960,41,4.356373937129974
19080,6869160,41,4.465147755146027
19100,6876360,41,4.550046257972717
19120,6883560,41,4.4033129751682285
19140,6890760,41,4.309863780736923
19160,6897960,41,4.171579832732678
19180,6905160,41,4.509760503470898
19200,6912360,41,4.290230939090252
19220,6919560,41,4.187158837020397
19240,6926760,41,3.942444176375866
19260,6933960,41,3.9226577481627465
19280,6941160,41,3.9703355702757834
19300,6948360,41,4.138439439535141
19320,6955560,41,4.244010125398636
19340,6962760,41,4.427415925264358
19360,6969960,41,4.486711597442627
19380,6977160,41,4.830918766260147
19400,6984360,41,4.908265286684037
19420,6991560,41,4.7541264474391935
19440,6998760,41,4.735433884859085
19460,7005960,41,4.579670552611351
19480,7013160,41,4.436694058775902
19500,7020360,41,4.3018247491121295
19520,7027560,41,4.089091175198555
19540,7034760,41,3.9471922653913496
19560,7041960,41,4.1560430568456646
19580,7049160,41,4.133902153372764
19600,7056360,41,4.266804896593094
19620,7063560,41,4.433102515935897
19640,7070760,41,4.351918629407883
19660,7077960,41,4.16488637804985
19680,7085160,41,4.328450081348419
19700,7092360,41,4.149500321745872
19720,7099560,41,4.094585702717304
19740,7106760,41,4.149758446514607
19760,7113960,41,3.808450610935688
19780,7121160,41,3.921226145327091
19800,7128360,41,3.803880254328251
19820,7135560,41,3.7302025243639947
19840,7142760,41,3.894493783712387
19860,7149960,41,3.7826049667596817
19880,7157160,41,3.7743575981259347
19900,7164360,41,3.929719283878803
19920,7171560,41,3.763978206217289
19940,7178760,41,3.772588794529438
19960,7185960,41,3.815931021273136
19980,7193160,41,3.8767780283093454
20000,7200360,41,3.909710797071457
20020,7207560,41,4.291078850030899
20040,7214760,41,4.0533331990242
20060,7221960,41,3.947906252145767
20080,7229160,41,3.9570350766181948
20100,7236360,41,4.138742043375969
20120,7243560,41,4.209507861733437
20140,7250760,41,4.141260896325111
20160,7257960,41,4.220527175068855
20180,7265160,41,4.205270014405251
20200,7272360,41,3.945175500512123
20220,7279560,41,3.9915143990516664
20240,7286760,41,3.798942559957504
20260,7293960,41,3.7667985516786575
20280,7301160,41,3.6732672074437143
20300,7308360,41,3.755425777733326
20320,7315560,41,3.9037103724479674
20340,7322760,41,4.0172633922100065
20360,7329960,41,3.9438749998807907
20380,7337160,41,3.788607423901558
20400,7344360,41,3.919917512834072
20420,7351560,41,3.938930231034756
20440,7358760,41,3.8433862912654875
20460,7365960,41,3.9578522005677224
20480,7373160,41,3.9663006737828255
20500,7380360,41,3.739165767729282
20520,7387560,41,3.8669394102692602
20540,7394760,41,3.873691286444664
20560,7401960,41,3.8900165247917173
20580,7409160,41,3.795243352651596
20600,7416360,41,3.8325226572155953
20620,7423560,41,3.736736917793751
20640,7430760,41,3.95302600055933
20660,7437960,41,4.165257832109928
20680,7445160,41,4.066027640104294
20700,7452360,41,4.086827866435051
20720,7459560,41,4.483417673110962
20740,7466760,41,4.439917196035385
20760,7473960,41,4.164971191883087
20780,7481160,41,4.072740792036057
20800,7488360,41,4.157239463329315
20820,7495560,41,4.106049530506134
20840,7502760,41,3.8978808254003523
20860,7509960,41,4.109416682124138
20880,7517160,41,4.327925311923027
20900,7524360,41,4.224764641225338
20920,7531560,41,4.170193898379803
20940,7538760,41,4.117015946805477
20960,7545960,41,4.233436438143253
20980,7553160,41,4.344023301899433
21000,7560360,41,4.143818174898624
21020,7567560,41,4.116693060100078
21040,7574760,41,4.151682733893394
21060,7581960,41,4.456667347550392
21080,7589160,41,4.261835513412953
21100,7596360,41,3.831253317296505
21120,7603560,41,3.6814021596312525
21140,7610760,41,3.4549158009886742
21160,7617960,41,3.449905835688114
21180,7625160,41,3.589879755079746
21200,7632360,41,3.3644094198942183
21220,7639560,41,3.648465977013111
21240,7646760,41,3.5586745902895927
21260,7653960,41,3.6396241199970247
21280,7661160,41,3.808717815876007
21300,7668360,41,3.634680367708206
21320,7675560,41,3.714915608167648
21340,7682760,41,3.828859368562698
21360,7689960,41,3.9713037022948265
21380,7697160,41,3.8833347991108895
21400,7704360,41,4.00928805232048
21420,7711560,41,4.231219863891601
21440,7718760,41,4.326961979866028
21460,7725960,41,4.555759326219559
21480,7733160,41,4.467498612999916
21500,7740360,41,4.614821871519089
21520,7747560,41,4.851500326395035
21540,7754760,41,4.726417316198349
21560,7761960,41,4.443886179924011
21580,7769160,41,4.264132648706436
21600,7776360,41,4.2017382204532625
21620,7783560,41,4.205063885450363
21640,7790760,41,4.090495601892472
21660,7797960,41,4.136494289040566
21680,7805160,41,4.457186701893806
21700,7812360,41,4.561357490420342
21720,7819560,41,4.459145405888558
21740,7826760,41,4.318869422078133
21760,7833960,41,4.25216033756733
21780,7841160,41,4.264976554512978
21800,7848360,41,4.361067975759506
21820,7855560,41,4.337828019857406
21840,7862760,41,4.509992598295212
21860,7869960,41,4.531209322214127
21880,7877160,41,4.56637655377388
21900,7884360,41,4.785846020281315
21920,7891560,41,4.66924954533577
21940,7898760,41,4.465595165491104
21960,7905960,41,4.270246558189392
21980,7913160,41,3.920489191412926
22000,7920360,41,3.631582447886467
22020,7927560,41,3.645609055161476
22040,7934760,41,3.8149303823709486
22060,7941960,41,3.989607234597206
22080,7949160,41,4.071083754897118
22100,7956360,41,4.265903400182724
22120,7963560,41,4.613261315226555
22140,7970760,41,4.702724013924598
22160,7977960,41,4.787568727135659
22180,7985160,41,4.6720905718207355
22200,7992360,41,4.690815590322018
22220,7999560,41,4.740884233415127
22240,8006760,41,4.724729814827442
22260,8013960,41,4.719473772346974
22280,8021160,41,4.718282060921192
22300,8028360,41,4.570791172087192
22320,8035560,41,4.519093131124973
22340,8042760,41,4.522179379761219
22360,8049960,41,4.672368582785129
22380,8057160,41,4.580837984979152
22400,8064360,41,4.4232572776079175
22420,8071560,41,4.524587931334972
22440,8078760,41,4.70152120321989
22460,8085960,41,4.694184604585171
22480,8093160,41,4.497214067578316
22500,8100360,41,4.2898595982789995
22520,8107560,41,4.260303409397602
22540,8114760,41,4.260653248727322
22560,8121960,41,3.9847908368706704
22580,8129160,41,3.8515853348374365
22600,8136360,41,3.9538420337438582
22620,8143560,41,4.032987241148948
22640,8150760,41,4.253012756705284
22660,8157960,41,4.368431081175804
22680,8165160,41,4.044384081959724
22700,8172360,41,4.2669145560264585
22720,8179560,41,4.292091060876846
22740,8186760,41,4.124770587682724
22760,8193960,41,4.361400666236878
22780,8201160,41,4.400968542098999
22800,8208360,41,4.632295639514923
22820,8215560,41,4.926542688608169
22840,8222760,41,4.851521364450455
22860,8229960,41,4.6156557410955426
22880,8237160,41,4.665205394625664
22900,8244360,41,4.706744067072869
22920,8251560,41,4.248276936411858
22940,8258760,41,4.051882591843605
22960,8265960,41,3.9172432190179824
22980,8273160,41,4.058377519249916
23000,8280360,41,4.140328013300896
23020,8287560,41,3.9397374278306962
23040,8294760,41,4.115901554226875
23060,8301960,41,4.287471221089363
23080,8309160,41,4.161312090754509
23100,8316360,41,4.1650974732637405
23120,8323560,41,4.205093612670899
23140,8330760,41,4.280641107559204
23160,8337960,41,3.988678404688835
23180,8345160,41,3.968153654932976
23200,8352360,41,4.058614454865456
23220,8359560,41,4.069284240603447
23240,8366760,41,4.1746233755350115
23260,8373960,41,4.229325099587441
23280,8381160,41,4.431006478071213
23300,8388360,41,4.370695544481277
23320,8395560,41,4.418391740322113
23340,8402760,41,4.343242808580398
23360,8409960,41,4.2914392483234405
23380,8417160,41,4.0500645208358765
23400,8424360,41,3.909368960857391
23420,8431560,41,3.6452759236097334
23440,8438760,41,3.640061289668083
23460,8445960,41,3.537553728222847
23480,8453160,41,3.593960958123207
23500,8460360,41,3.871055433154106
23520,8467560,41,3.876851701140404
23540,8474760,41,3.5785842871665956
23560,8481960,41,3.4088202440738677
23580,8489160,41,3.6828398180007933
23600,8496360,41,3.557452309131622
23620,8503560,41,3.3561115682125093
23640,8510760,41,3.2617479133605958
23660,8517960,41,3.176941432952881
23680,8525160,41,3.3372938990592957
23700,8532360,41,3.4374892711639404
23720,8539560,41,3.616601252555847
23740,8546760,41,3.619143176078796
23760,8553960,41,3.8387835121154783
23780,8561160,41,3.759389565587044
23800,8568360,41,4.23223316013813
23820,8575560,41,4.390790739655495
23840,8582760,41,4.2439594617486
23860,8589960,41,3.9550288382172583
23880,8597160,41,3.6440799841284752
23900,8604360,41,3.6174423286318778
23920,8611560,41,3.645660143196583
23940,8618760,41,3.522826386988163
23960,8625960,41,3.4879753348231315
23980,8633160,41,3.999000228047371
24000,8640360,41,4.1217649614810945
24020,8647560,41,4.473490841388703
24040,8654760,41,4.714694863557815
24060,8661960,41,4.644375472068787
24080,8669160,41,4.69050328373909
24100,8676360,41,4.633145921230316
24120,8683560,41,4.568589656352997
24140,8690760,41,4.443683724403382
24160,8697960,41,4.264224383831024
24180,8705160,41,4.440586405992508
24200,8712360,41,4.194712917804718
24220,8719560,41,4.108509979248047
24240,8726760,41,4.102136518955231
24260,8733960,41,4.258698818683624
24280,8741160,41,4.277485871315003
24300,8748360,41,4.402233834266663
24320,8755560,41,4.4815588521957395
24340,8762760,41,4.645909415185452
24360,8769960,41,4.835273203551769
24380,8777160,41,4.848030038774014
24400,8784360,41,4.895304329097271
24420,8791560,41,4.9376359185576435
24440,8798760,41,4.841351689994335
24460,8805960,41,4.5648739668726925
24480,8813160,41,4.418719480037689
24500,8820360,41,3.8529650163650513
24520,8827560,41,3.8393685603141785
24540,8834760,41,3.8924712991714476
24560,8841960,41,3.9592201137542724
24580,8849160,41,4.136215218305588
24600,8856360,41,4.31576234459877
24620,8863560,41,4.514119746983051
24640,8870760,41,4.550545653402805
24660,8877960,41,4.614394526779652
24680,8885160,41,4.665066975653172
24700,8892360,41,4.7039194598793985
24720,8899560,41,4.663431129753589
24740,8906760,41,4.454338922798634
24760,8913960,41,4.456644858121872
24780,8921160,41,4.552113701105117
24800,8928360,41,4.357882124483585
24820,8935560,41,4.002535822689533
24840,8942760,41,3.950887806713581
24860,8949960,41,3.794197617471218
24880,8957160,41,3.87959030598402
24900,8964360,41,3.7085144773125647
24920,8971560,41,3.641054123938084
24940,8978760,41,3.614212449789047
24960,8985960,41,3.8665385937690733
24980,8993160,41,3.872702182531357
25000,9000360,41,4.187225432991982
25020,9007560,41,4.013454426527023
25040,9014760,41,4.217767624258995
25060,9021960,41,4.513272685408592
25080,9029160,41,4.553453223109245
25100,9036360,41,4.409482414722443
25120,9043560,41,4.321941436529159
25140,9050760,41,4.151592130064964
25160,9057960,41,4.305165972709656
25180,9065160,41,4.245114227533341
25200,9072360,41,4.161520794630051
25220,9079560,41,4.113957669734955
25240,9086760,41,4.307759972214699
25260,9093960,41,4.401138548851013
25280,9101160,41,4.530875116586685
25300,9108360,41,4.657550282478333
25320,9115560,41,4.846816203594208
25340,9122760,41,4.853545072078705
25360,9129960,41,4.880152206420899
25380,9137160,41,4.881769269704819
25400,9144360,41,4.847717106342316
25420,9151560,41,4.788051520287991
25440,9158760,41,4.704834171235562
25460,9165960,41,4.539423883855343
25480,9173160,41,4.325213429629803
25500,9180360,41,4.277008747756481
25520,9187560,41,4.216507595479488
25540,9194760,41,4.130240516662598
25560,9201960,41,4.073760852813721
25580,9209160,41,4.151119003295898
25600,9216360,41,4.0098490405082705
25620,9223560,41,4.084903966188431
25640,9230760,41,4.000628845691681
25660,9237960,41,3.958496509194374
25680,9245160,41,3.994019197821617
25700,9252360,41,4.02084554374218
25720,9259560,41,3.977953052520752
25740,9266760,41,4.008231836557388
25760,9273960,41,4.021440751552582
25780,9281160,41,3.8996919769048692
25800,9288360,41,4.108225975036621
25820,9295560,41,4.202990779876709
25840,9302760,41,4.407463430166245
25860,9309960,41,4.56800627887249
25880,9317160,41,4.4100945687294
25900,9324360,41,4.551524088382721
25920,9331560,41,4.657330478429794
25940,9338760,41,4.785786372721195
25960,9345960,41,4.29525462180376
25980,9353160,41,4.359417678415776
26000,9360360,41,4.441214717924595
26020,9367560,41,4.169374310672283
26040,9374760,41,4.142894788086414
26060,9381960,41,3.901579774916172
26080,9389160,41,3.895408930182457
26100,9396360,41,3.8731359881162644
26120,9403560,41,3.706839245259762
26140,9410760,41,3.7429751321673392
26160,9417960,41,4.018413088023663
26180,9425160,41,3.936694447696209
26200,9432360,41,4.043732138574123
26220,9439560,41,4.141752223968506
26240,9446760,41,4.343160126805305
26260,9453960,41,4.284265638887883
26280,9461160,41,4.351613340675831
26300,9468360,41,4.031081178486347
26320,9475560,41,3.987409264743328
26340,9482760,41,3.71946408957243
26360,9489960,41,3.5457586598396302
26380,9497160,41,3.697243367433548
26400,9504360,41,3.91017565369606
26420,9511560,41,3.957077394723892
26440,9518760,41,4.313550223112106
26460,9525960,41,4.5276728129386905
26480,9533160,41,4.641343568563461
26500,9540360,41,4.675403745174408
26520,9547560,41,4.783240857124329
26540,9554760,41,4.857623338699341
26560,9561960,41,4.86078510761261
26580,9569160,41,4.64842294216156
26600,9576360,41,4.683083729743958
26620,9583560,41,4.790387926101684
26640,9590760,41,4.880110377669334
26660,9597960,41,4.705407108664513
26680,9605160,41,4.595422927737236
26700,9612360,41,4.708826097846031
26720,9619560,41,4.5392323058843616
26740,9626760,41,4.450815517306328
26760,9633960,41,4.137999612092972
26780,9641160,41,4.132582324147225
26800,9648360,41,4.167650796771049
26820,9655560,41,4.117762592434883
26840,9662760,41,4.0938727694749835
26860,9669960,41,4.0688878208398815
26880,9677160,41,4.119636533856392
26900,9684360,41,4.351392736434937
26920,9691560,41,4.164377826452255
26940,9698760,41,4.175301275253296
26960,9705960,41,4.293995987176896
26980,9713160,41,4.57631546497345
27000,9720360,41,4.6534138661623
27020,9727560,41,4.673226665854454
27040,9734760,41,4.5682300233840945
27060,9741960,41,4.752160841822624
27080,9749160,41,4.519035385251045
27100,9756360,41,4.398216597437859
27120,9763560,41,4.3657796347141264
27140,9770760,41,4.503208322525024
27160,9777960,41,4.693352541923523
27180,9785160,41,4.62354789853096
27200,9792360,41,4.786813918352127
27220,9799560,41,4.928534032106399
27240,9806760,41,4.7561058580875395
27260,9813960,41,4.580493935346603
27280,9821160,41,4.622822109460831
27300,9828360,41,4.60162398815155
27320,9835560,41,4.694331245422363
27340,9842760,41,4.4570796680450435
27360,9849960,41,4.169838066697121
27380,9857160,41,4.445905054211616
27400,9864360,41,4.473086522221565
27420,9871560,41,4.407254689335823
27440,9878760,41,4.42182509124279
27460,9885960,41,4.681699699759483
27480,9893160,41,4.804962314367295
27500,9900360,41,4.941090217828751
27520,9907560,41,4.861444648504257
27540,9914760,41,4.900613664388657
27560,9921960,41,5.048390699625015
27580,9929160,41,4.757950833439827
27600,9936360,41,4.403579598069191
27620,9943560,41,4.290753990709781
27640,9950760,41,4.368844543993473
27660,9957960,41,4.36757487565279
27680,9965160,41,4.261950364410877
27700,9972360,41,4.216458214819431
27720,9979560,41,4.42551576346159
27740,9986760,41,4.437837960720063
27760,9993960,41,4.5457097029685976
