misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
740,266760,245,-0.5377922955155373,0.14027489200234414,-0.0011528663337230683,0.00013384505218709818
760,273960,245,-0.26948416441679,0.2599577382206917,-0.007036701915785671,0.0007138985754863824
780,281160,246,-0.03740670114755631,0.1569202236831188,-0.0028910808265209197,0.00012973291309208433
800,288360,245,0.22837556630373002,0.06435693204402923,-0.0027105558663606645,0.00015434901397384237
820,295560,245,0.4445010390877724,0.10630353726446629,-0.0035057762637734414,2.4241006303782343e-05
840,302760,245,0.5121571907401085,0.025025857612490654,-0.0039182350039482115,3.649198201856052e-05
860,309960,245,0.4826624023914337,0.1251843735575676,-0.005573611706495285,0.00035068635625066233
880,317160,243,0.4545218935608864,0.015485392273694743,-0.00455501526594162,8.597741936000602e-05
900,324360,243,0.4253732869029045,0.341546519100666,-0.004331975430250168,0.00017711293767206371
920,331560,242,0.13902534693479537,0.04652670957148075,-0.000467473641037941,6.981601000006776e-05
940,338760,241,0.1336014923453331,0.1668466255068779,-0.0015775803476572037,0.00014611870228691258
960,345960,241,0.0593180701136589,0.5755517482757568,-0.01636310964822769,0.09146011558768805
980,353160,242,-0.23322484344244004,0.3849243611097336,-0.008065293543040752,0.0019149010360706598
1000,360360,242,-0.5692234611511231,0.36978126168251035,-0.0007018495351076126,0.001271731487940997
1020,367560,242,-1.086691766679287,0.669299578666687,-0.0008734196424484252,0.026486223889514805
1040,374760,242,-1.755574759244919,0.6122637689113617,-0.0023568540811538695,0.031189290806651115
1060,381960,242,-1.9222684693336487,0.7278708279132843,-0.0009209439158439636,0.022395736520411446
1080,389160,243,-1.5394181966781617,0.8919337928295136,-0.004549175500869751,0.1119964033830911
1100,396360,243,-1.2183002519607544,1.0271865010261536,-0.0009997189044952393,0.060221658833324906
1120,403560,243,-1.0649048471450806,0.6006580352783203,-0.0005761593580245972,0.019041439169086516
1140,410760,243,-1.3073039865493774,0.8246814608573914,-0.0037851723143830897,0.004106909607071429
1160,417960,243,-1.389184763431549,0.7374266564846039,-0.001584414392709732,0.0020879048010101543
1180,425160,243,-1.5905664175748826,0.6506976068019867,-0.0017957424279302359,0.008609272178728134
1200,432360,243,-1.7171659874916076,0.41798768639564515,0.0009463123977184295,0.03380608223378658
1220,439560,243,-1.6558771073818206,0.5308411210775376,-0.0028806444257497787,0.018705945881083607
1240,446760,243,-1.827885355949402,0.7034465968608856,-0.0006013605743646622,0.03541956334374845
1260,453960,243,-1.7661116594076156,0.754829877614975,-0.0031734004616737364,0.22546232268214225
1280,461160,243,-1.5041001737117767,0.7562361657619476,-0.0025502197444438935,0.01668499051593244
1300,468360,243,-1.2476890885829925,0.6795105755329132,-0.0015507586300373077,0.018733074644114823
1320,475560,243,-1.2246321666240692,0.7256279408931732,-0.00766935758292675,0.06356301913037896
1340,482760,243,-0.6415987455844879,0.861335164308548,0.0019757010042667387,0.17816674050409348
1360,489960,243,-0.3315976595878601,0.8519440352916717,-0.0013986799865961074,0.06319408789277077
1380,497160,242,-0.214690203666687,0.8024371981620788,-0.0032515574246644975,0.033266714634373785
1400,504360,242,-0.9071718925237655,0.7951686978340149,-0.0025991683825850485,0.08619931805878878
1420,511560,242,-1.2947190070152284,0.4229961484670639,-0.003880767524242401,0.05004007181851193
1440,518760,243,-1.4118311303853988,0.32103256285190584,-0.0012855067616328597,0.0017807264579460026
1460,525960,243,-1.5949276798963548,0.48422369360923767,0.00037643127143383026,0.18387741222977638
1480,533160,243,-1.6694859564304352,0.3183743000030518,0.000148753821849823,0.062163898127619174
1500,540360,243,-1.6672705978155136,0.30640001595020294,-0.003327205777168274,0.07403850555419922
1520,547560,243,-1.4155511671304704,0.3082330659031868,-0.0095101373270154,0.05439865039661527
1540,554760,243,-1.3231211811304093,0.44198361933231356,-0.0031420752871781587,0.009834529436193406
1560,561960,244,-1.2425077259540558,0.2850716322660446,-0.003301955619826913,0.0050011814455501735
1580,569160,244,-1.0737053549289703,0.3420661360025406,-0.0055390380322933195,0.012086850381456316
1600,576360,244,-1.2264842796325683,0.3791615903377533,-0.0027853727340698244,0.10563238132745027
1620,583560,244,-1.6490290474891662,0.0433356168679893,-0.0041928084567189215,0.01653950149193406
1640,590760,245,-1.5405168318748474,0.1362662971019745,-0.000778001919388771,0.04428666948806494
1660,597960,245,-1.4064143908023834,0.3993750065565109,-0.004285185225307941,0.04030847940593958
1680,605160,245,-0.9212669670581818,0.34270582497119906,-0.002068953961133957,0.5644484713673592
1700,612360,245,-0.4961485755443573,0.33105753660202025,0.00023904480040073394,0.27072804868221284
1720,619560,245,-1.066456208229065,0.3217445909976959,-0.0032317578792572022,0.26500861495733263
1740,626760,244,-1.2222739720344544,0.36986538767814636,-0.002272191480733454,0.4344253957271576
1760,633960,244,-0.5764872741699218,0.08210659325122834,-3.705769777297974e-05,0.5535543024539947
1780,641160,244,-1.1813220262527466,0.18565137088298797,-0.00036886846646666527,0.10989079363644123
1800,648360,244,-0.7890671861171722,0.35247993767261504,-0.0031639927707146852,0.1678977020084858
1820,655560,243,-0.47646054804325105,0.3368117302656174,-0.0033740495913662017,0.2212210327386856
1840,662760,243,-0.4243132066726685,0.21124543398618698,-0.0009109944105148316,0.311850755661726
1860,669960,243,-1.0433780896663665,0.49025283455848695,-0.0028898295015096663,0.15309897176921367
1880,677160,243,-1.5149206268787383,0.6591433465480805,-0.0029555903747677803,0.2562540967948735
1900,684360,244,-1.1473615610599517,0.6066783100366593,-0.0069325253367424015,0.025135107804089785
1920,691560,243,-0.6006309819221497,0.6177924156188965,-0.004781647026538849,0.28627995774149895
1940,698760,243,-0.5217205107212066,0.6749713182449341,-0.006677518039941788,0.6962167039513588
1960,705960,243,-0.9489417505264283,0.5640673756599426,-0.004745691828429699,0.32907520681619645
1980,713160,243,-0.38568207144737243,0.6790873825550079,-0.003643392771482468,0.4345242388546467
2000,720360,243,-0.8188801336288453,0.7486855149269104,-0.006383159756660461,0.44819141626358033
2020,727560,243,-0.4392605918645859,0.4900106281042099,-0.0022237122058868406,0.16559820324182511
2040,734760,243,-0.49917196154594423,0.6094612836837768,-0.003039094991981983,0.12639861982315778
2060,741960,242,-0.8262296795845032,0.6978601217269897,-0.006184554798528552,0.39658366367220876
2080,749160,242,-0.04410232663154602,0.6124020576477051,-0.003994433954358101,0.7857607837766409
2100,756360,242,-0.5393251240253448,0.6047117233276367,0.003170887567102909,0.1585086852312088
2120,763560,242,-1.0903375738859176,0.3363408297300339,-0.0026413589715957642,0.29421485438942907
2140,770760,242,-1.3537028974294663,0.6211219012737275,-0.00031848372891545295,0.13797474503517151
2160,777960,242,-0.8434333318471908,0.46751447319984435,-0.006323411455377936,0.1185570616275072
2180,785160,242,-0.8546851098537445,0.606567108631134,-0.00295618399977684,0.0705668170005083
2200,792360,242,-1.163617868423462,0.6558098316192627,-0.0006438970565795898,0.07055186238139868
2220,799560,242,-0.7648539388179779,0.5564316272735595,-0.0080554700223729,0.15300075747072697
2240,806760,242,-1.2609473115205765,0.6026096433401108,-0.0015477292239665986,0.23377506351098418
2260,813960,242,-0.5030072021484375,0.6546842277050018,-0.004694795235991478,0.22798572396859526
2280,821160,242,-0.2588566768169403,0.6026897728443146,-0.002285587042570114,0.19604923948645592
2300,828360,242,-0.5354917132854462,0.40919718742370603,-0.004578201472759247,0.04825461572036147
2320,835560,242,-0.2026158905029297,0.36271868348121644,-0.0018501438200473786,0.10522090701851994
2340,842760,241,-0.14798040807247162,0.5797215402126312,-0.013533546775579452,0.12045659497380257
2360,849960,241,-0.07782712697982788,0.6041313946247101,-0.01175452396273613,0.10877123037353158
2380,857160,241,-0.6284478312730789,0.8777389407157898,-0.0031116828322410583,0.03970709636341781
2400,864360,241,-1.0832500952482222,0.9779407918453217,-0.008027633652091026,0.23743459731340408
2420,871560,241,-1.3540192395448685,0.8272190392017365,-0.002634198451414704,0.048517659213393925
2440,878760,241,-1.3328313827514648,0.5826691389083862,-0.0008558176457881927,0.002446986793074757
2460,885960,241,-1.3491044759750366,0.476422518491745,-0.006877147778868675,0.0021559612301643937
2480,893160,241,-1.3458811205625534,0.3254870787262917,-0.0037672102451324465,0.00036152602406218647
2500,900360,241,-1.065860140323639,0.13520648181438447,0.00021889954805374146,0.07735661568585783
2520,907560,241,-0.8249874871969223,0.23705871403217316,-0.0010459639132022857,0.0004878057341556996
2540,914760,241,-0.462813680768013,0.3140766829252243,-0.005221334844827652,0.0018549061787780374
2560,921960,241,-0.3423977440595627,0.365136644244194,-0.002331787347793579,0.09401146332966163
2580,929160,241,-0.5216258329153061,0.46811698377132416,-0.003502308204770088,0.001028235355624929
2600,936360,241,-0.48967025995254515,0.42611866593360903,-0.0025132596492767334,0.00042991085210815073
2620,943560,242,-0.5355334556102753,0.4766371175646782,3.711879253387451e-06,0.0690058315070928
2640,950760,242,-0.719693905711174,0.5755619406700134,-0.003682397905504331,0.011254858062602579
2660,957960,242,-0.848765509724617,0.8065552890300751,-0.0009052887558937073,0.05438656015321612
2680,965160,242,-1.0728035628795625,0.7992916584014893,-0.0011164478957653046,0.056642853748053314
2700,972360,242,-1.5443015831708908,0.7194906830787658,-0.003309459984302521,0.03271485418081284
2720,979560,242,-1.7865701466798782,0.8284810841083526,-0.004468903690576553,0.020319497329182923
2740,986760,242,-1.6676471358537674,0.5729515016078949,-0.00405251644551754,0.028655249834991993
2760,993960,242,-1.6129329627752305,0.6395809829235077,-0.003105584532022476,0.0028888491564430297
2780,1001160,242,-1.603525459766388,0.8049653828144073,-0.002764078974723816,0.02109019340132363
2800,1008360,242,-1.5090358698368072,0.5849378108978271,-0.0022368034347891807,0.003987381607294083
2820,1015560,242,-1.5062045562267303,0.3970887452363968,-0.0020823389291763305,0.08306488371454179
2840,1022760,242,-1.4155194759368896,0.44962614178657534,-0.006150117889046669,0.02228216917719692
2860,1029960,242,-1.3882561099529267,0.7210547268390656,0.006479885429143906,0.06747591886669398
2880,1037160,242,-1.194631702899933,0.5043193697929382,-6.151609122753143e-05,0.0040401767939329146
2900,1044360,242,-1.344228133559227,0.6251763463020324,-0.00818375200033188,0.06918169346172362
2920,1051560,242,-1.3073449158668518,0.24987319260835647,-0.0022145405411720274,0.0472825255128555
2940,1058760,242,-1.2700611531734467,0.4699500024318695,0.0008438422810286283,0.023070851643569767
2960,1065960,242,-1.1722508156299591,0.3974599838256836,0.0004204297438263893,0.14847615230828523
2980,1073160,242,-1.0845371520519256,0.5280794501304626,-0.00615480916458182,0.008592346403747796
3000,1080360,242,-1.1849058645963668,0.4931914538145065,-0.0018622279167175293,0.02684743980644271
3020,1087560,242,-1.2970064496994018,0.3528614044189453,-0.00014681294560432435,0.04854957297211513
3040,1094760,242,-1.361739948987961,0.44468584954738616,-0.0012741666287183762,0.008023721573408693
3060,1101960,242,-1.0581142300367354,0.7516674280166626,-0.006334824115037918,0.0382580207195133
3080,1109160,242,-0.588155363202095,0.8129679560661316,-0.007699175551533699,0.33917090445756914
3100,1116360,242,-0.36603969693183896,0.8076255857944489,-0.000839182361960411,0.46497547030448916
3120,1123560,242,-0.5896969938278198,0.9884896636009216,-0.004460883140563965,0.09295204756781458
3140,1130760,242,-0.5711673480272293,0.9476418197154999,-0.00265108197927475,0.20034845769405366
3160,1137960,242,-0.7823047149181366,1.0135620176792144,-0.005745182558894157,0.046937838755548
3180,1145160,242,-1.2183028054237366,0.39065419137477875,-0.00023865997791290284,0.04119653037050739
3200,1152360,242,-1.5189229762554168,0.7866526961326599,-0.0019182175397872924,0.0072717429138720036
3220,1159560,242,-1.5426290285587312,0.7296331763267517,-0.0009252019226551056,0.0020355998567538336
3240,1166760,242,-1.674458867907524,0.4917402595281601,-0.00023895055055618287,0.05763866195920855
3260,1173960,243,-1.4174448370933532,0.3772164613008499,-0.005949267745018005,0.00313279090623837
3280,1181160,243,-1.2329593056440353,0.5495818287134171,-0.004854722321033478,0.07473107163095846
3300,1188360,243,-0.9686162585020065,0.6785136818885803,-0.00016873404383659362,0.01832760160905309
3320,1195560,243,-0.8745211499929428,0.513263139128685,-0.004667551815509796,0.11640166249126196
3340,1202760,243,-0.716783065199852,0.7011327803134918,-0.0013427376747131349,0.06625686890911311
3360,1209960,243,-0.8546523410081863,0.8297054886817932,-0.0020178981125354768,0.08615049626678228
3380,1217160,243,-0.8898234862089157,0.8608273386955261,-0.007731836661696434,0.002718800539150834
3400,1224360,243,-0.9417144322395324,0.9407850861549377,-0.008570215851068496,0.05481923283077776
3420,1231560,243,-0.9462892121076584,0.761531400680542,-0.00027251169085502626,0.057889363076537845
3440,1238760,243,-0.41769110918045044,0.6749050259590149,-0.003934178687632084,0.14107851376757025
3460,1245960,243,-0.3478647917509079,0.7017065227031708,-0.0024201574036851526,0.4244716539978981
3480,1253160,243,-0.33701231360435485,0.47375349402427674,-0.0014085445553064346,0.3316422000527382
3500,1260360,243,-1.0607979393005371,0.47042092978954314,-0.0019517451524734496,0.26063673123717307
3520,1267560,243,-0.88677718937397,0.4853797882795334,0.002607522066682577,0.3048866167664528
3540,1274760,242,-0.690702291727066,1.0037485718727113,-0.010735824704170227,0.07169861067086458
3560,1281960,242,-0.16337110877037048,0.9401013553142548,-0.0073052041872870175,0.3717573046684265
3580,1289160,242,-0.15051621317863464,0.8588665425777435,-0.0005688093602657318,0.27297107204794885
3600,1296360,242,0.02163670301437378,1.0009167969226838,-0.004619579762220383,0.07227917965501547
3620,1303560,242,-0.033821253180503844,0.8062771320343017,-0.008320850506424903,0.31918844431638715
3640,1310760,242,-0.14110425651073455,0.598471873998642,-0.0019585063681006433,0.33304303586483003
3660,1317960,242,0.3865814113616943,0.8749172687530518,-0.0040908224880695345,0.4349407240748405
3680,1325160,242,0.4981927216053009,0.8695326566696167,-0.004002125607803464,0.2976185753941536
3700,1332360,242,-0.1688538360595703,0.9815014123916626,-0.001683243364095688,0.20102041293866932
3720,1339560,242,-0.701099443435669,0.9342103481292725,-0.0015331447124481202,0.18082660660147667
3740,1346760,242,-0.7725066006183624,0.799344140291214,-0.0008559282869100571,0.14780743238516153
3760,1353960,242,-0.4490491187572479,0.7737876653671265,-0.0025191014632582665,0.027245768066495656
3780,1361160,242,-0.5800104826688767,0.6776600122451782,-0.004364219401031733,0.006899030832573772
3800,1368360,242,-0.6301366102695465,0.7496326267719269,-0.002981860190629959,0.0015089188353158533
3820,1375560,242,-1.0914093536138534,0.6886033535003662,-0.01433769790455699,0.06294703874737025
3840,1382760,242,-1.3221134680509568,0.6269780427217484,-4.370547831058502e-05,0.019837706303223967
3860,1389960,242,-1.2945170664787293,0.6162963330745697,-0.001479249633848667,0.006170519138686359
3880,1397160,242,-1.3588014322519302,0.6248626291751862,-0.004426796780899167,0.1502966261235997
3900,1404360,242,-1.2652609419822693,0.617581894993782,-0.002002883970271796,0.004650845774449408
3920,1411560,242,-1.2625788426399231,0.5420898467302322,-0.0011101707816123963,0.0543152280151844
3940,1418760,242,-1.2057439923286437,0.29106029123067856,-0.0031991321593523026,0.008140820707194508
3960,1425960,242,-1.2907979363203048,0.26560133397579194,-0.0034318149089813234,0.005263620114419609
3980,1433160,242,-1.0863941490650177,0.249808681756258,-0.001692643016576767,0.005391712277196347
4000,1440360,242,-1.1138420087099075,0.43228608965873716,-0.005552023649215698,0.007077567663509398
4020,1447560,242,-1.0345183515548706,0.35770652294158933,-0.011491167871281505,0.00829971075290814
4040,1454760,242,-1.1123517686128617,0.256886126101017,-0.0017822944093495608,0.01328487046994269
4060,1461960,243,-1.1787820088863372,0.2278373956680298,0.001323817204684019,0.00315908370539546
4080,1469160,243,-1.1017497736215591,0.3174498498439789,-0.0034172069281339645,0.03140809270553291
4100,1476360,243,-0.9736066031455993,0.5770835518836975,-0.005909341480582952,0.0015235429862514138
4120,1483560,243,-0.9446229243278503,0.6356825709342957,-0.008440732560120522,0.010603728843852878
4140,1490760,243,-1.1106413996219635,0.68319531083107,-0.006305265426635742,0.004335460648871958
4160,1497960,243,-1.3100008392333984,0.6399259805679322,-0.0023349493741989134,0.012444237433373927
4180,1505160,243,-1.6364471685886384,0.48926554918289183,0.00270748765906319,0.0038643539242912083
4200,1512360,243,-1.565347205400467,0.6311761558055877,-0.004294890537858009,0.05559234190732241
4220,1519560,243,-1.7979826766252518,0.50557881295681,-0.006656749546527863,0.029023067257367075
4240,1526760,243,-1.5695854550600052,0.7256270587444306,-0.005221085250377655,0.009652718348661438
4260,1533960,243,-1.678627953529358,0.41531706750392916,-0.0018824011087417603,0.03769741735886782
4280,1541160,243,-1.6083501726388931,0.5810775458812714,-0.002614138275384903,0.058885181229561566
4300,1548360,243,-1.4190166562795639,0.7091545939445496,-0.0015399619936943055,0.031373818218708036
4320,1555560,243,-1.5346203881502152,0.7369927108287812,-0.0077801629900932315,0.05883041273336857
4340,1562760,243,-1.3068193566799164,0.38956045657396315,-0.004463458806276322,0.0032381617929786444
4360,1569960,243,-1.1735856175422668,0.29615658819675444,-0.006375792622566223,0.006196878023911267
4380,1577160,243,-1.0734496909379958,0.5220045983791352,-0.0038721457123756407,0.01608099538134411
4400,1584360,243,-0.8920736056566239,0.6953770518302917,-0.00199125399813056,0.007361184246838093
4420,1591560,243,-0.8486655801534653,0.3172421962022781,-0.0008778482675552368,0.015714486525394023
4440,1598760,243,-0.891157193183899,0.5092708170413971,-0.005376458168029785,0.03255846526153618
4460,1605960,243,-0.9681122469902038,0.39430132806301116,-0.010783474892377853,0.0005598905205260962
4480,1613160,243,-0.9362253320217132,0.3160794019699097,-0.0008898540283553303,0.0003051618165045511
4500,1620360,243,-0.8330717873573303,0.28697052747011187,-0.0024329662322998048,0.0001980799435841618
