misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
20,7560,216,-1.284107725510652,0.23273831605911255,-0.0022905610501766207,0.2198803059756756
40,14760,223,-0.779157754778862,0.36301277577877045,-0.004931604862213135,0.2949065625667572
60,21960,227,-0.5193996250629425,0.32563889771699905,-0.0028341956436634063,0.25122538348659873
80,29160,228,-0.08445330262184143,0.48072317242622375,0.00014902027614880354,0.1581151840277016
100,36360,228,-0.8740577328205109,0.4395017087459564,-0.0008368637412786484,0.21879677325487137
120,43560,230,-0.7963828587532044,0.5342644691467285,-0.008312439359724522,0.22120776250958443
140,50760,232,-0.7751631379127503,0.48164803981781007,-0.0005989234196022153,0.24663084484636782
160,57960,232,-1.170987387895584,0.42483932673931124,-0.006935617327690125,0.04595332350581884
180,65160,233,-1.3845754885673522,0.3289781123399734,-0.014738854020833969,0.0597650436218828
200,72360,235,-1.525862009525299,0.28667064011096954,-0.00820193588733673,0.11473842123523355
220,79560,235,-1.793931738138199,0.41808331608772276,-0.00506296306848526,0.04855025112628937
240,86760,236,-1.6966289019584655,0.3577319711446762,-0.01003202497959137,0.05685085461009294
260,93960,237,-1.436389000415802,0.3123503506183624,-0.0004576334496960044,0.43277737870812416
280,101160,238,-1.2286876839399339,0.719151496887207,-0.004523026943206787,0.05810493621975184
300,108360,239,-1.3744416028261184,0.6584115564823151,-0.004852270681294612,0.06817482924088836
320,115560,239,-1.8426510393619537,0.8138286888599395,-0.0011868864297866822,0.03173682438209653
340,122760,240,-1.7585094398260117,0.8334318935871124,-0.009608073602430522,0.020780653157271445
360,129960,241,-1.6763395935297012,0.6599707305431366,-0.0043252378702163695,0.06311996462754906
380,137160,242,-1.5626531940698625,0.6215257763862609,-0.003744789958000183,0.016666753171011805
400,144360,243,-1.4334045141935348,0.978631603717804,-0.002988726645708084,0.04611722845584154
420,151560,243,-1.3782419168949127,0.9095104932785034,0.002344506047666073,0.08682632665149867
440,158760,244,-1.3471276313066483,0.47123139202594755,-0.0020148889161646366,0.0007271911890711635
460,165960,243,-1.0380588614940642,0.3776480585336685,-0.00850039031356573,0.00020544605213217436
480,173160,244,-0.8385098934173584,0.2584736213088036,-0.002147306129336357,7.090424514899496e-05
500,180360,244,-0.6636919951438904,0.43004334568977354,-0.006008379906415939,0.0007187650277046487
520,187560,244,-0.4206386947631836,0.547640272974968,-0.0036403369158506393,0.05032862405059859
540,194760,245,-0.5482848066091538,0.4894247502088547,-0.004324621707201004,0.05962632494047284
560,201960,245,-1.0947108137607575,0.4617464542388916,-0.00033731814473867414,0.0043718887260183695
580,209160,245,-1.4211700773239135,0.5967802226543426,-0.0026493661105632784,0.11029901430010795
600,216360,246,-1.6522126233577727,0.20844774395227433,-0.004045164585113526,0.0471705740019388
620,223560,246,-1.48844404399395,0.31886576414108275,0.0013621781021356584,0.08390846779802814
640,230760,245,-0.7864013135433197,0.24553878903388976,-0.001290827989578247,0.2558288499712944
660,237960,245,-1.2298047763109208,0.42742093801498415,-0.003135314304381609,0.25892592072486875
680,245160,245,-1.0165541332960129,0.434724959731102,-0.001990921050310135,0.28275395557284355
700,252360,244,-1.0673362767696382,0.4304316699504852,-0.0019604191184043884,0.07746177235385403
720,259560,244,-1.0093191820383072,0.3776109218597412,3.933161497116089e-05,0.00022822485698270611
740,266760,244,-0.7593040364980698,0.49480901658535004,0.00021726563572883607,6.187074941408355e-05
760,273960,244,-0.6251878678798676,0.7435948014259338,-0.005097802396630868,0.001158505363855511
780,281160,244,-0.7678616416454315,0.3505395367741585,-0.003153916820883751,0.0008196175389457494
800,288360,244,-0.5944522202014924,0.40320623815059664,-0.0060525089502334595,0.09096146966912784
820,295560,244,-0.34439888417720793,0.6590536236763,-0.003964097844436765,0.25654013177845625
840,302760,244,-1.0542884486913682,0.7791051805019379,-0.0012282554991543293,0.2918300338089466
860,309960,244,-0.8528392761945724,0.7119638741016387,-0.0011306541506201028,0.640659174323082
880,317160,244,-0.6496421134471894,0.8995025038719178,-0.011504216492176056,0.07879670429974794
900,324360,244,-0.14772182941436768,0.7966107726097107,-0.004410494863986969,0.07932562036730814
920,331560,244,-0.4102018564939499,0.7061788976192475,-0.002318856120109558,0.05680507446522824
940,338760,244,-0.5463186252117157,0.29993647933006284,-0.0028158383443951606,0.0005272615439025685
960,345960,244,-0.36665782928466795,0.14333417341113092,-0.0008660782128572464,4.823807712455164e-05
980,353160,244,-0.32503019511699677,0.5052831813693046,-0.005159891257062554,0.0016691905242623762
1000,360360,244,-0.6054638695716857,0.4218744158744812,-0.006108578538987786,0.20634421333670616
1020,367560,244,-0.893820215165615,0.7955771446228027,-0.002821044623851776,0.11370354895479977
1040,374760,244,-0.6032198190689086,0.9196464717388153,-0.005516812950372696,0.45619223117828367
1060,381960,244,-0.09590106010437012,0.7175555944442749,-0.01271786573342979,0.2833985835313797
1080,389160,244,-0.43532700061798096,0.7068102359771729,-0.011258197286224458,0.39116199910640714
1100,396360,243,-0.9037352669239044,0.5419132739305497,-0.0072041919454932215,0.33476272523403167
1120,403560,244,-1.325995810031891,0.19484908431768416,-0.013881885260343552,0.028617548808688296
1140,410760,244,-1.4222957801818847,0.21147142946720124,-0.005956746684387326,0.0074352672789245846
1160,417960,244,-1.5226036298274994,0.5368260830640793,-0.003101317584514618,0.08022507277783006
1180,425160,245,-1.6541745221614839,0.5574675977230072,-0.0005398109555244446,0.0602936876937747
1200,432360,245,-1.856757057905197,0.5717105805873871,-0.007442246936261654,0.19680603928864002
1220,439560,245,-1.3868593883514404,0.6342684209346772,-0.0010748233646154404,0.20586901903152466
1240,446760,244,-0.9093748235702515,0.550854355096817,-0.002740464359521866,0.304093636572361
1260,453960,244,-0.5837212514877319,0.31823896169662474,-0.0001508466899394989,0.5267529010772705
1280,461160,244,-0.9659482181072235,0.6520394384860992,-0.001645534858107567,0.2112217962741852
1300,468360,244,-0.732397334575653,0.6732702791690827,-0.0021909330040216445,0.09300190061330796
1320,475560,243,-0.7499165570735932,0.6466473519802094,-0.001737058162689209,0.28433810397982595
1340,482760,243,-0.3651850652694702,0.8017557859420776,-0.0013433182146400213,0.2757687643170357
1360,489960,243,-0.6711641037464142,0.4818368971347809,-0.0028392311185598375,0.16742107793688774
1380,497160,243,-1.2355628311634064,0.4863735347986221,-0.01236590463668108,0.1141777403652668
1400,504360,243,-0.9920287638902664,0.8181505501270294,-0.002085857093334198,0.4235073745250702
1420,511560,243,-0.8484394043684006,0.5776454150676728,-0.00029143691062927246,0.3012006901204586
1440,518760,243,-0.6364994984865189,0.7090435683727264,-0.002395404316484928,0.2610247597098351
1460,525960,243,-0.7473408824205399,0.7944977402687072,-0.00024356760550290347,0.19476589038968087
1480,533160,243,-0.5512931334972382,0.6416066110134124,0.00015773884952068328,0.23070989698171615
1500,540360,242,-0.9607213115692139,0.8726857483386994,-0.00915788821876049,0.13545967917889357
1520,547560,242,-0.9036937189102173,0.9930407404899597,-0.00557161420583725,0.17640516124665737
1540,554760,242,-0.23659929633140564,0.9400738596916198,-0.003143613040447235,0.13029397390782832
1560,561960,242,-0.14071326732635497,0.5996626317501068,-0.013423696532845497,0.4183666855096817
1580,569160,242,-0.39555076479911805,0.612648355960846,-0.011933371424674988,0.27549614012241364
1600,576360,242,-0.18251570463180541,0.5721788227558136,-0.0077947437763214115,0.35871411859989166
1620,583560,242,0.09561167597770691,0.7295403778553009,0.0003252275288105011,0.541227937489748
1640,590760,242,-0.122741219997406,0.7012561559677124,-0.009315010905265809,0.10397588163614273
1660,597960,241,0.07207451164722442,0.6439861118793487,-0.008846479747444392,0.049050437519326806
1680,605160,241,0.05259675920009613,0.6964643895626068,-0.0025859035551548002,0.0007947793899802491
1700,612360,241,-0.04515667259693146,0.9138697206974029,-0.004280947521328926,0.2774292528629303
1720,619560,241,-0.7100801116228104,0.87559574842453,-0.007511976081877947,0.0479874913697131
1740,626760,241,-0.9209734386205674,0.6108204811811447,-0.002986994385719299,0.1641107879113406
1760,633960,241,-0.4585340911149979,0.43387996554374697,-0.005053606629371643,0.0027188739943085237
1780,641160,241,0.030749311447143556,0.46541612446308134,-0.003553363564424217,0.0011591261805733665
1800,648360,241,0.26716653287410735,0.32285797894001006,-0.0030684847384691238,0.07068607309483924
1820,655560,241,0.3414022213220596,0.44035744965076445,-0.003162059932947159,0.036139844235731286
1840,662760,241,0.12696598649024962,0.20891860425472258,-0.004663778841495514,0.00031715421064291147
1860,669960,241,0.08073234409093857,0.07979411110281945,-0.0014691725373268127,0.00014550226042047142
1880,677160,241,0.1712102136015892,0.4628423750400543,-0.006396806985139847,0.20591123700141906
1900,684360,241,-0.26131956309080123,0.23586828857660294,-0.007668502628803253,0.02301972644927446
1920,691560,241,-0.20995432913303375,0.4567426353693008,-0.004185056919232011,0.0002021342035732232
1940,698760,241,-0.23987364828586577,0.41308970004320145,-0.0013603746891021728,0.0005109635822009295
1960,705960,241,-0.26691901564598086,0.22999080121517182,-0.005375779420137406,0.003868869092548266
1980,713160,241,-0.333049533367157,0.1743330266326666,-0.002699565561488271,0.00020629847604141104
2000,720360,241,0.006442984938621521,0.12608824409544467,-0.004949988052248955,0.0004578441032208502
2020,727560,241,0.15797728300094604,0.03968935664743185,0.0005637768656015397,0.00037102009082445875
2040,734760,241,0.319769686460495,0.01926145893521607,-0.0006759710609912873,0.00014422672902583144
2060,741960,241,0.3678076529502869,0.007493353099562228,0.0012969013303518295,0.00022779309801990166
2080,749160,241,0.4428379911184311,0.004642504645744339,-0.0009116411209106445,0.00013248605973785742
2100,756360,241,0.5215033239126206,0.004713419766630977,-0.000971886795014143,0.00012934753467561678
2120,763560,241,0.5420834878087044,0.003758423711406067,-0.00016462132334709166,8.148839915520512e-05
2140,770760,241,0.5041564303636551,0.004623684438411146,-0.0011208945303224026,0.00012108081864425912
2160,777960,241,0.5395879957079888,0.005133349529933185,-0.003944661468267441,9.358285533380694e-05
2180,785160,241,0.4753581896424294,0.0007957114808959887,-2.1862983703613282e-05,3.822381386271445e-05
2200,792360,241,0.44507930278778074,0.0008463374455459416,-5.19581139087677e-05,4.967406330251834e-05
2220,799560,240,0.431917824447155,0.0005574386217631399,-1.3550184667110443e-05,3.592015639242163e-06
2240,806760,240,0.38901681929826737,0.014549067721236496,0.008556994888931514,0.0001462684987927787
2260,813960,240,0.3647090467810631,0.018754796613939105,-8.544623851776123e-05,7.852205271774437e-05
2280,821160,240,0.33574064254760744,0.05030759871006012,-0.003151008114218712,0.00014657403517048806
2300,828360,240,0.31042239010334016,0.007748838711995632,-0.0008409347850829363,0.00010038935606644372
2320,835560,240,0.28765282437205314,0.0008134990930557251,-4.97967004776001e-05,1.7563803680786804e-06
2340,842760,240,0.29558808788657187,0.16137900874018668,-0.004878516821190715,0.004624031251296401
2360,849960,240,0.3104095959663391,0.27769061028957365,-0.003848743438720703,0.19892654716968536
2380,857160,240,0.4369132997095585,0.23050448074936866,-0.001514446851797402,0.0007035277638351544
2400,864360,240,0.46697032287716866,0.14591419994831084,0.0012839779257774353,0.0002492445506504737
2420,871560,240,0.4763213391602039,0.18975961320102214,0.003673042729496956,0.0005048274630098604
2440,878760,240,0.23111752539873123,0.13295225538313388,-7.609724998474121e-05,0.05196893264655955
2460,885960,240,0.16348633259534837,0.15826751068234443,-0.0032759469002485277,0.0009321118763182312
2480,893160,240,0.17331337660551072,0.10553495474159717,-0.002745070867240429,0.00012603282084455714
2500,900360,240,0.147649148106575,0.06925806570798158,-0.002769729495048523,0.00012713331889244728
2520,907560,240,0.12592501938343048,0.13923315554857255,-0.0034876976162195204,0.00013177719192754013
2540,914760,240,-0.05718446314334869,0.2949178323149681,-0.004351113922894001,0.16672352936584503
2560,921960,240,0.2321734207868576,0.37734857201576233,-0.007036482659168541,0.7822003960609436
2580,929160,240,0.1752927839756012,0.5271026283502579,-0.01176376435905695,0.4393206387758255
2600,936360,240,-0.9278570353984833,0.5345292121171952,-0.006711909547448158,0.13097962252795697
2620,943560,240,-0.6544611227512359,0.624552845954895,-0.007914858125150203,0.09072934649884701
2640,950760,240,-0.7844416707754135,0.7791036903858185,-0.0030159905552864076,0.2579654574394226
2660,957960,240,-0.2741138303279877,0.60096355676651,-0.014666998386383056,0.18737100106664
2680,965160,240,-0.11102913320064545,0.6178058981895447,-0.005864577740430832,0.13165192296728492
2700,972360,240,-0.32291612803936004,0.18146651089191437,-0.004749281733529643,0.001111002525431104
2720,979560,240,-0.25854708880186084,0.11576942969113588,-0.002646034210920334,0.0001055725175774569
2740,986760,240,-0.172567098736763,0.026162598421797155,-0.005120874941349029,0.0005810438095068093
2760,993960,240,-0.09336622178554535,0.17910105027258397,-0.00420515239238739,0.00012324999438533267
2780,1001160,240,0.036905504167079925,0.06383925266563892,-0.0023543983697891235,0.00026366026067989876
2800,1008360,240,0.07537542074918747,0.2521213322877884,-0.004030613586655818,8.032676159928088e-05
2820,1015560,240,0.174131118953228,0.20159325785934926,-0.0017891615629196168,0.0002284115915244911
2840,1022760,240,0.38461079210042953,0.10552134178578854,-0.003011504374444485,0.00012950847303727642
2860,1029960,240,0.3709357365965843,0.08038567714393138,-0.002924343943595886,0.0001140232727266266
2880,1037160,241,0.2413823401927948,0.21618734151124955,-0.00407139714807272,0.0007808938244124874
2900,1044360,241,0.16173975706100463,0.4256999909877777,-0.004372488521039486,0.002260964293964207
2920,1051560,241,0.10575618922710418,0.23058296293020247,-0.002789667993783951,0.00018719406143645755
2940,1058760,241,-0.06749907195568085,0.2646573409438133,-0.0003276139497756958,0.09183756688144058
2960,1065960,241,-0.30268877267837524,0.22862437516450881,-0.0069970287382602695,0.03321498242585221
2980,1073160,241,-0.6068752360343933,0.3512332886457443,-0.0039550021290779116,0.07828300530090929
3000,1080360,241,-1.0004458451271057,0.06670620460063219,-0.005212215334177017,0.0034624688210897147
3020,1087560,242,-1.0287046188116074,0.03057304583489895,-0.001224384643137455,0.00036222514318069444
3040,1094760,242,-0.9843180221319199,0.09634941890835762,-0.004330201447010041,0.1061705919681117
3060,1101960,242,-0.5643420785665512,0.23344501256942748,-0.0075201354920864105,0.24678028821945192
3080,1109160,242,-0.3085112911462784,0.26210575848817824,-0.006491811573505401,0.1628174154087901
3100,1116360,242,-0.5733473986387253,0.2824655011296272,-0.0061209313571453094,0.22240397483110427
3120,1123560,242,-0.3990884613990784,0.606224873661995,-0.00482044480741024,0.5016396008431911
3140,1130760,242,0.18318419992923737,0.6869367867708206,-0.0013824597001075745,0.11639100015163421
3160,1137960,242,-0.031108140349388122,0.8428106486797333,-0.005299628525972366,0.3927375555038452
3180,1145160,242,-0.30945210754871366,0.8455517530441284,-0.006975517235696315,0.26328293830156324
3200,1152360,241,0.3891151249408722,0.8280005156993866,-0.005343047529458999,0.10960086435079575
3220,1159560,241,0.9385950410366058,0.6124474823474884,-0.0028272800147533415,0.41870443858206274
3240,1166760,241,0.1783059412240982,0.9877492964267731,-0.002166864275932312,0.16755391135811806
3260,1173960,241,-0.2959111136198044,0.7577695429325104,-0.002852725237607956,0.8408077590167522
3280,1181160,241,-0.013667452931404114,0.6188204318284989,-0.0018961969763040543,0.3829546969383955
3300,1188360,241,-0.36826889634132387,0.8766637504100799,-0.00412985235452652,0.0382047182880342
3320,1195560,241,-0.3599440509080887,0.6649709522724152,0.0014986795838922262,0.05761072696186602
3340,1202760,241,-0.11630713582038879,0.5907115995883941,-0.008965954184532166,0.04688571213046089
3360,1209960,241,-0.23215757310390472,0.46507140398025515,-0.0025252554507460443,0.000489578955603065
3380,1217160,241,-0.28326077818870543,0.38437557220458984,-0.0008544802665710449,0.0004990719520719722
3400,1224360,241,-0.28585502326488493,0.6524671614170074,-0.0005267318338155746,0.06979966228827834
3420,1231560,241,-0.36183569967746737,0.30035948753356934,3.503412008285522e-05,0.050652177957817915
3440,1238760,241,-0.23500098198652267,0.56001096367836,-0.0010210366919636727,0.006852803309448064
3460,1245960,241,-0.7095678660273552,0.6802502334117889,-0.002808742970228195,0.11532142916694284
3480,1253160,241,-0.8445553091168404,0.6703989624977111,-0.007691728323698044,0.0011754956445656716
3500,1260360,241,-0.8962652024626732,0.508697772026062,-0.0007386282086372375,0.06430549267097377
3520,1267560,241,-1.4440961402654648,0.4504921704530716,-0.0029707726091146467,0.0072479489725083114
3540,1274760,241,-1.3394839227199555,0.2579522609710693,-0.0070299068465828896,0.0036095944989938287
3560,1281960,241,-1.0464578229188919,0.4013467371463776,-0.003688906878232956,0.0013872391544282436
3580,1289160,241,-1.1953924071788788,0.23050508350133897,0.0019047343172132968,0.13670119005255402
3600,1296360,241,-1.0692308175563812,0.289668869972229,-0.009981129318475723,0.10428740233182907
3620,1303560,241,-1.1841488069295882,0.5316543430089951,-0.00618228018283844,0.006534408265724778
3640,1310760,241,-1.2196392941474914,0.34000039249658587,-0.004220676515251398,0.10321137178689241
3660,1317960,242,-1.2235038524866104,0.19245424643158912,-0.004569851793348789,0.12506183385848998
3680,1325160,242,-1.1679207623004912,0.4193891018629074,-0.009539105743169785,0.13036448769271375
3700,1332360,242,-1.164041867852211,0.501634493470192,-0.0055161088705062864,0.30692382007837293
3720,1339560,242,-1.4160610449314117,0.6604153633117675,-0.009696781262755394,0.04785364959388971
3740,1346760,242,-0.9880802822113037,0.4293421655893326,-0.0077954337000846865,0.09008424337953329
3760,1353960,242,-0.7644561994075775,0.4679898887872696,-0.007463688473217189,0.31058393120765687
3780,1361160,242,-1.1772100132703782,0.7404830992221832,-0.007914571254514158,0.20029263719916343
3800,1368360,242,-0.9221350979804993,0.8434773623943329,-0.011381169036030769,0.24367369282990695
3820,1375560,242,-0.6442119067907334,0.6463732242584228,-0.007232286781072616,0.12757076770067216
3840,1382760,242,-0.7610053658485413,0.6885918855667115,-0.009089914592914283,0.2270735140889883
3860,1389960,241,-1.172950336933136,0.5006772607564927,-0.006534047052264213,0.17054175958037376
3880,1397160,241,-1.1477438402175903,0.6169345378875732,-0.00513005256652832,0.3317844193428755
3900,1404360,241,-1.0152294301986695,0.7313641250133515,-0.004765608161687851,0.18212794959545137
3920,1411560,241,-0.6274383187294006,0.7403572022914886,-0.0041252031922340395,0.07727122236974537
3940,1418760,241,-0.2551417148113251,0.3728222817182541,-0.003023215534631163,0.244627682864666
3960,1425960,241,-0.43377837657928464,0.36061847805976865,-0.006675341073423624,0.13096237946301698
3980,1433160,241,-0.726977881193161,0.26775300204753877,-0.00125935273244977,0.008658756990917027
4000,1440360,241,-0.3494953864812851,0.19895944744348526,-0.0003067313977226149,0.0008542090028640815
4020,1447560,241,-0.22212108254432678,0.10879110619425773,-0.001731322892010212,0.00022874192654853687
4040,1454760,241,-0.32528203666210176,0.14281722381711007,-0.00045107975602149964,0.17188305538147688
4060,1461960,241,-0.7155677443742752,0.062085612677037716,-0.0050973579287528995,0.3374405845999718
4080,1469160,241,-0.6573392790555954,0.10479118265211582,-0.0038308355957269668,0.24897679090499877
4100,1476360,241,-0.7367169839143753,0.10925202965736389,-0.0033053437189664693,0.33502148017287253
4120,1483560,241,-0.5344680690765381,0.1266938168555498,-0.0053415801376104355,0.11631146892905235
4140,1490760,241,-0.9773641347885131,0.21864486932754518,-0.008738107606768608,0.2919881880283356
4160,1497960,241,-0.4985258710384369,0.4279264032840729,-0.00856357514858246,0.08335855901241303
4180,1505160,241,-0.6244719851016999,0.522090858221054,-0.009038734436035156,0.22654967308044432
4200,1512360,241,-0.7660330730676651,0.5315074563026428,-0.00975414402782917,0.138690497726202
4220,1519560,241,-0.5604932057857513,0.5511144042015076,-0.0032052718102931975,0.05199578052270226
4240,1526760,241,-0.37861372888088224,0.15096284449100494,-0.0031459957361221315,0.00045695872977375985
4260,1533960,241,-0.3079263836145401,0.40887772738933564,-0.002791386004537344,0.0009182418521959335
4280,1541160,241,-0.15996772706508636,0.2836326591670513,0.0005757857114076614,0.00016338928890036186
4300,1548360,241,-0.4861975884437561,0.26136577874422073,-0.003962196409702301,0.0002871160642825998
4320,1555560,241,-0.6264230787754059,0.9192290008068085,-0.0017133250832557679,0.2936511801555753
4340,1562760,241,-0.8004729217290878,0.9002767086029053,-0.005499138310551643,0.667441588640213
4360,1569960,241,-0.4231875193119049,0.9444583177566528,-0.0029445625841617584,0.3126977294683456
4380,1577160,241,-0.5851551771163941,0.7341161370277405,-0.0016506789484992622,0.21296263188123704
4400,1584360,241,0.064445281624794,0.9567371964454651,-0.0038915794342756272,0.2817041024565697
4420,1591560,241,0.1734329479932785,0.4174559533596039,-0.004082349035888911,0.00250216358108446
4440,1598760,241,0.00020569264888763427,0.8805358827114105,-0.018566739559173585,0.00105849428800866
4460,1605960,241,-0.25347109615802765,0.6751884460449219,-0.006253474671393633,0.25778446421027185
4480,1613160,241,-0.44088797986507416,0.5185491472482682,-0.002284311968833208,0.0014141681982437148
4500,1620360,241,-0.6492941111326218,0.7086612761020661,-0.002523621520958841,0.0015447366866283118
4520,1627560,241,-0.9747556895017624,0.6632284760475159,-0.00013635307550430298,0.06975971911742818
4540,1634760,241,-0.8745856618881226,0.11328499764204025,-0.0015242984518408775,0.00020955151667294557
4560,1641960,241,-0.7403145363926887,0.12199770659208298,-0.0006415456533432007,1.9389653152757093e-05
4580,1649160,241,-0.5598173812031746,0.30005521774291993,-0.0017474673688411713,0.00010559294278209564
4600,1656360,241,-0.41264575749635696,0.3796428769826889,-0.002780645713210106,0.0007735957740806043
4620,1663560,241,-0.26062371641397475,0.4851894438266754,-0.0009121030569076538,0.10701199590039323
4640,1670760,241,-0.3271879282593727,0.5296797543764115,-0.0036993489018641414,0.0014850191830191762
4660,1677960,241,-0.3692405614256859,0.4262948125600815,-0.003436766564846039,0.00022320691787172108
4680,1685160,241,-0.7045740431547165,0.34424721300601957,-0.0013922147452831268,0.0004535001964541152
4700,1692360,242,-0.8838023388385773,0.3510574966669083,-0.009103450179100036,0.005040280266257469
4720,1699560,242,-1.2605161011219024,0.4675187855958939,-9.100385941565036e-05,0.144257977232337
4740,1706760,242,-1.2469304096698761,0.4647191077470779,-0.0019735608249902723,0.13008491592481733
4760,1713960,242,-1.3978765463829042,0.6751192748546601,-0.008479936872026883,0.18751021511852742
4780,1721160,242,-1.5328824549913407,0.6603672683238984,-0.0011526580201461911,0.028023276990279556
4800,1728360,242,-1.329775465130806,0.8174594461917877,-0.004354901611804962,0.06571322670206428
4820,1735560,242,-0.867226995229721,0.9161572396755219,-0.011142843030393123,0.15057267900556326
4840,1742760,242,-0.8026789534091949,0.7899592101573945,-0.005865494534373283,0.04453238472342491
4860,1749960,242,-1.0858322072029114,0.3358319729566574,-0.00794048085808754,0.0027040139073506
4880,1757160,242,-1.3062966042757034,0.4366890490055084,-0.002897404134273529,0.06642136535374447
4900,1764360,242,-1.34053415119648,0.7730341017246246,-0.0056920962408185,0.1841714084148407
4920,1771560,242,-1.458685514330864,0.7401034414768219,-0.002607669308781624,0.043543502455577254
4940,1778760,242,-1.5975357747077943,0.7205803036689759,-0.00647435812279582,0.052896047756075856
4960,1785960,242,-1.6965060889720918,0.5807737529277801,-0.0009602956473827362,0.10887113399803638
4980,1793160,242,-1.584221099615097,0.27045735269784926,-0.0019351000897586345,0.03592666885815561
5000,1800360,242,-1.4652954995632173,0.3375533610582352,-0.007865402847528458,0.0587810255587101
5020,1807560,242,-1.2229524052143097,0.37746124565601347,-0.0019365567713975906,0.22835979461669922
5040,1814760,242,-1.4097615265846253,0.47015464007854463,-0.010181136056780815,0.042699152743443845
5060,1821960,242,-1.5241681164503098,0.410191810131073,-0.008075519651174545,0.008942974521778524
5080,1829160,242,-1.5861771684885024,0.6155402302742005,-0.0031763311475515366,0.1419088857015595
5100,1836360,242,-1.519978614449501,0.7837759613990783,-0.012426031846553087,0.13507160246372224
5120,1843560,242,-1.3427575874328612,0.5579374134540558,-0.009323751367628575,0.06387101132422686
5140,1850760,242,-0.9670152246952057,0.6840094268321991,-0.0028816446661949157,0.09310037295799703
5160,1857960,242,0.1380171889066696,0.8551297426223755,-0.00450943186879158,0.07550495574250818
5180,1865160,242,0.08261156558990479,0.6696449637413024,-0.0062674138695001606,0.4723899126052856
5200,1872360,242,-0.21361048698425292,0.8272871017456055,-0.0014347713440656662,0.35870424658060074
5220,1879560,242,-0.5519148969650268,0.8307718217372895,-0.005280787870287895,0.2486557923257351
