misc/nupdates,misc/total_timesteps,fps,eprewmean
15140,5450760,39,0.6873100453615189
15160,5457960,39,0.3920499986410141
15180,5465160,39,0.18504311829805375
15200,5472360,39,0.05303008824586868
15220,5479560,39,-0.13474762797355652
15240,5486760,39,-0.31375971078872683
15260,5493960,39,-0.11039768517017365
15280,5501160,39,0.10855737805366517
15300,5508360,39,0.27007697641849515
15320,5515560,39,0.09085992634296418
15340,5522760,39,0.4128341203927994
15360,5529960,39,0.7061870890855789
15380,5537160,39,0.6146383947134018
15400,5544360,39,0.4812139669060707
15420,5551560,39,0.48550070971250536
15440,5558760,39,0.387632232606411
15460,5565960,39,0.5050108823180198
15480,5573160,39,0.6749694204330444
15500,5580360,39,0.34564343869686126
15520,5587560,39,0.42485508412122724
15540,5594760,39,0.5138380429148675
15560,5601960,39,0.5586068364977836
15580,5609160,39,0.6304456517100334
15600,5616360,39,0.49480154126882553
15620,5623560,39,0.2773846006393433
15640,5630760,39,0.34975978374481204
15660,5637960,39,0.5038343185186386
15680,5645160,39,0.6610685575008393
15700,5652360,39,0.43275482416152955
15720,5659560,39,0.28450650334358213
15740,5666760,39,0.1713939192891121
15760,5673960,39,-0.062332557141780855
15780,5681160,39,-0.2487191876769066
15800,5688360,39,-0.2772700408101082
15820,5695560,39,-0.0650113907456398
15840,5702760,39,-0.01255445420742035
15860,5709960,39,0.15445837646722793
15880,5717160,39,0.1630408525466919
15900,5724360,39,0.2123410201072693
15920,5731560,39,0.4222109389305115
15940,5738760,39,0.47140818953514096
15960,5745960,39,0.15811245620250702
15980,5753160,39,0.33550441324710845
16000,5760360,39,0.6030661651492119
16020,5767560,39,0.6952334049344063
16040,5774760,39,0.4745707216858864
16060,5781960,39,0.26993287473917005
16080,5789160,39,0.28143326491117476
16100,5796360,39,0.39978329569101334
16120,5803560,39,0.09074858486652375
16140,5810760,39,-0.05650314956903458
16160,5817960,39,0.07386097341775893
16180,5825160,39,-0.059726396799087526
16200,5832360,39,0.15746163308620453
16220,5839560,39,0.24104648053646088
16240,5846760,39,0.4669378536939621
16260,5853960,39,0.19477800130844117
16280,5861160,39,0.42055151492357257
16300,5868360,39,0.5161726421117783
16320,5875560,39,0.5437273064255714
16340,5882760,39,0.4274556040763855
16360,5889960,39,0.028750644326210023
16380,5897160,39,0.27244267165660857
16400,5904360,39,0.2487129557132721
16420,5911560,39,0.3233280700445175
16440,5918760,39,0.6262721765041351
16460,5925960,39,0.8457544562220574
16480,5933160,39,0.998030042052269
16500,5940360,39,0.9820362764596939
16520,5947560,39,0.6633419716358184
16540,5954760,39,0.4947046956419945
16560,5961960,39,0.4301756340265274
16580,5969160,39,0.3152552288770676
16600,5976360,39,-0.03528663694858551
16620,5983560,39,-0.07850176006555558
16640,5990760,39,-0.14319081753492355
16660,5997960,39,0.12888204485177993
16680,6005160,39,0.2557353895902634
16700,6012360,39,0.09873965382575989
16720,6019560,39,0.032439815998077395
16740,6026760,39,-0.00498031347990036
16760,6033960,39,-0.025342432856559752
16780,6041160,39,-0.02911502927541733
16800,6048360,39,-0.10364319294691086
16820,6055560,39,0.010604185461997985
16840,6062760,39,0.2921179163455963
16860,6069960,39,0.3928003749251366
16880,6077160,39,0.42190497428178786
16900,6084360,39,0.35995411813259126
16920,6091560,39,0.027290256619453432
16940,6098760,39,0.26614952623844146
16960,6105960,39,-0.04715953707695007
16980,6113160,39,0.009291446805000304
17000,6120360,39,0.01770905137062073
17020,6127560,39,0.22799359172582626
17040,6134760,39,0.41385389655828475
17060,6141960,39,0.20012635082006455
17080,6149160,39,-0.15197029799222947
17100,6156360,39,-0.1006952652335167
17120,6163560,39,-0.20296116352081298
17140,6170760,39,-0.26159049034118653
17160,6177960,39,-0.5186230412125588
17180,6185160,39,-0.4132068613171577
17200,6192360,39,-0.2929690980911255
17220,6199560,39,-0.310171836912632
17240,6206760,39,-0.424186250269413
17260,6213960,39,-0.31939894139766695
17280,6221160,39,-0.5982883536815643
17300,6228360,39,-0.5823917871713639
17320,6235560,39,-0.771896715760231
17340,6242760,39,-0.9466186764836312
17360,6249960,39,-0.7912544617056847
17380,6257160,39,-0.7249239054322243
17400,6264360,39,-0.6145953240990639
17420,6271560,39,-0.5435900697112084
17440,6278760,39,-0.5402650964260102
17460,6285960,39,-0.48470443069934843
17480,6293160,39,-0.5994986563920974
17500,6300360,39,-0.7139426290988922
17520,6307560,39,-0.7579584914445877
17540,6314760,39,-0.7742293518781662
17560,6321960,39,-0.6722208243608475
17580,6329160,39,-0.5060550773143768
17600,6336360,39,-0.2082429951429367
17620,6343560,39,-0.22438947439193727
17640,6350760,39,-0.1633409345149994
17660,6357960,39,-0.03091153472661972
17680,6365160,39,-0.1845855376124382
17700,6372360,39,-0.14093060106039046
17720,6379560,39,-0.481256510913372
17740,6386760,39,-0.6074069091677665
17760,6393960,39,-0.3825921115279198
17780,6401160,39,-0.07674061000347138
17800,6408360,39,-0.06198765635490418
17820,6415560,39,-0.017634380757808685
17840,6422760,39,-0.08875675231218338
17860,6429960,39,0.22429502695798875
17880,6437160,39,0.2205387482047081
17900,6444360,39,-0.048061030805110934
17920,6451560,39,-0.09506928473711014
17940,6458760,39,-0.1445443493127823
17960,6465960,39,-0.17113516449928284
17980,6473160,39,-0.2215010392665863
18000,6480360,39,-0.5313641834259033
18020,6487560,39,-0.680030243396759
18040,6494760,38,-0.5387299561500549
18060,6501960,38,-0.7269606059789657
18080,6509160,38,-0.6234774824976921
18100,6516360,38,-0.6304390126466751
18120,6523560,38,-0.5187582838535308
18140,6530760,38,-0.4765302288532257
18160,6537960,38,-0.36895233392715454
18180,6545160,38,-0.4733944508433342
18200,6552360,38,-0.6559613582491874
18220,6559560,38,-0.6111994051933288
18240,6566760,38,-0.7135090589523315
18260,6573960,38,-0.7948999518156051
18280,6581160,38,-0.9305536520481109
18300,6588360,38,-0.782606954574585
18320,6595560,38,-0.7674054908752441
18340,6602760,38,-0.808037742972374
18360,6609960,38,-0.7912378001213074
18380,6617160,38,-0.7612444728612899
18400,6624360,38,-0.6993730121850967
18420,6631560,38,-0.46246140360832216
18440,6638760,38,-0.4968093651533127
18460,6645960,38,-0.45654872834682464
18480,6653160,38,-0.39351285934448244
18500,6660360,38,-0.40923918068408965
18520,6667560,38,-0.18569448769092559
18540,6674760,38,-0.340528125166893
18560,6681960,38,-0.2716347295045853
18580,6689160,38,-0.32893309712409974
18600,6696360,38,-0.341287202835083
18620,6703560,38,-0.23907730400562285
18640,6710760,38,-0.256616986989975
18660,6717960,38,-0.3561801943182945
18680,6725160,38,-0.5753011652827262
18700,6732360,38,-0.6914217254519462
18720,6739560,38,-0.8566656163334847
18740,6746760,38,-0.8193081697821617
18760,6753960,38,-0.6402808690071106
18780,6761160,38,-0.4641180577874184
18800,6768360,38,-0.08129643708467484
18820,6775560,38,0.33895540088415144
18840,6782760,38,0.6634758970141411
18860,6789960,38,0.5484058126807213
18880,6797160,38,0.46424320816993714
18900,6804360,38,0.3972386169433594
18920,6811560,38,0.2989166748523712
18940,6818760,38,0.258252854347229
18960,6825960,38,0.3637774753570557
18980,6833160,38,0.12699899554252625
19000,6840360,38,0.1674838352203369
19020,6847560,38,-0.08227443218231201
19040,6854760,38,-0.3550205338001251
19060,6861960,38,-0.2351664263010025
19080,6869160,38,-0.3189902770519257
19100,6876360,38,-0.503554652929306
19120,6883560,38,-0.3764204606413841
19140,6890760,38,-0.05790495485067368
19160,6897960,38,0.18919650286436082
19180,6905160,38,0.32783537060022355
19200,6912360,38,0.30458669424057006
19220,6919560,38,0.4080900806188583
19240,6926760,38,0.5498460355401039
19260,6933960,38,0.21347654819488526
19280,6941160,38,0.06519417881965638
19300,6948360,38,-0.21927826046943666
19320,6955560,38,-0.18947101324796678
19340,6962760,38,-0.49097575634717944
19360,6969960,38,-0.38302880436182024
19380,6977160,38,-0.42276263028383254
19400,6984360,38,-0.4170243254303932
19420,6991560,38,-0.38659079164266585
19440,6998760,38,-0.27287468522787095
19460,7005960,38,-0.24312450379133224
19480,7013160,38,-0.4283056929707527
19500,7020360,38,-0.6221442654728889
19520,7027560,38,-0.7082973682880401
19540,7034760,38,-0.5790952989459037
19560,7041960,38,-0.5093599417805672
19580,7049160,38,-0.3483035323023796
19600,7056360,38,-0.44647393554449083
19620,7063560,38,-0.19255479663610459
19640,7070760,38,-0.18852904707193374
19660,7077960,38,-0.2402539637684822
19680,7085160,38,-0.27428938120603563
19700,7092360,38,-0.19013019621372224
19720,7099560,38,-0.0350440388917923
19740,7106760,38,-0.17698537886142732
19760,7113960,38,-0.08753551006317138
19780,7121160,38,0.03484006255865097
19800,7128360,38,0.14575350224971773
19820,7135560,38,0.31644497454166415
19840,7142760,38,0.4802914410829544
19860,7149960,38,0.46214173436164857
19880,7157160,38,0.4524829751253128
19900,7164360,38,0.3646551403403282
19920,7171560,38,0.08319447487592697
19940,7178760,38,0.05700922280550003
19960,7185960,38,-0.4228514039516449
19980,7193160,38,-0.5476090615987778
20000,7200360,38,-0.586602365076542
20020,7207560,38,-0.6333995294570923
20040,7214760,38,-0.6990861356258392
20060,7221960,38,-0.678764083981514
20080,7229160,38,-0.8014134028553963
20100,7236360,38,-0.7218407699465752
20120,7243560,38,-0.8408942681550979
20140,7250760,38,-0.5937436524033547
20160,7257960,38,-0.3918112364411354
20180,7265160,38,-0.6015255710482598
20200,7272360,38,-0.6429321011900901
20220,7279560,38,-0.5865110257267951
20240,7286760,38,-0.5098696997761727
20260,7293960,38,-0.6116949811577796
20280,7301160,38,-0.6396389001607895
20300,7308360,38,-0.631228352189064
20320,7315560,38,-0.6117619541287422
20340,7322760,38,-0.4940853151679039
20360,7329960,38,-0.278636195063591
20380,7337160,38,-0.42104443311691286
20400,7344360,38,-0.4687410244345665
20420,7351560,38,-0.019439335465431213
20440,7358760,38,0.027796269357204438
20460,7365960,38,0.23012789577245713
20480,7373160,38,-0.1751990109682083
20500,7380360,38,-0.1836750715970993
20520,7387560,38,0.06303269803524017
20540,7394760,38,0.1346242034435272
20560,7401960,38,-0.12279179126024246
20580,7409160,38,-0.222141515314579
20600,7416360,38,-0.2783685836195946
20620,7423560,38,-0.2043401011824608
20640,7430760,38,-0.20444599241018296
20660,7437960,38,-0.4284807109832764
20680,7445160,38,-0.1992022567987442
20700,7452360,38,-0.2904259395599365
20720,7459560,38,-0.284864746928215
20740,7466760,38,-0.26902000963687894
20760,7473960,38,-0.1166903680562973
20780,7481160,38,-0.19003524482250214
20800,7488360,38,-0.2851916658878326
20820,7495560,38,-0.3599562194943428
20840,7502760,38,-0.23794882565736772
20860,7509960,38,-0.09502673238515853
20880,7517160,38,0.08657333523035049
20900,7524360,38,0.2859581261873245
20920,7531560,38,0.1858871504664421
20940,7538760,38,0.11218400120735168
20960,7545960,38,0.27007478624582293
20980,7553160,38,0.29494206815958024
21000,7560360,38,0.37347299307584764
21020,7567560,38,0.13933586061000824
21040,7574760,38,0.09682817786931991
21060,7581960,38,0.26258041471242904
21080,7589160,38,0.38287372529506686
21100,7596360,38,0.28271971583366395
21120,7603560,38,0.1035584819316864
21140,7610760,38,0.18800679177045823
21160,7617960,38,0.302802320420742
21180,7625160,38,0.2960022911429405
21200,7632360,38,0.19746622204780578
21220,7639560,38,0.10024694502353668
21240,7646760,38,0.09028300702571869
21260,7653960,38,0.38880670130252837
21280,7661160,38,0.3643471744656563
21300,7668360,38,0.2290574738383293
21320,7675560,38,0.01757350265979767
21340,7682760,38,-0.026233102679252624
21360,7689960,38,0.0040020614862442015
21380,7697160,38,-0.29002769887447355
21400,7704360,38,-0.6110086292028427
21420,7711560,38,-0.32615440130233764
21440,7718760,38,-0.3545182991027832
21460,7725960,38,0.05121508777141571
21480,7733160,38,-0.05690198183059692
21500,7740360,38,0.003942810297012329
21520,7747560,38,0.09913346529006958
21540,7754760,38,0.14895814895629883
21560,7761960,38,0.22657597184181213
21580,7769160,38,0.4715006572008133
21600,7776360,38,0.24130971372127533
21620,7783560,38,0.4330391544103622
21640,7790760,38,0.6253908735513687
21660,7797960,38,0.7536051601171494
21680,7805160,38,0.5416523462533951
21700,7812360,38,0.4886668586730957
21720,7819560,38,0.5377270716428757
21740,7826760,38,0.3955936172604561
21760,7833960,38,0.48117620855569837
21780,7841160,38,0.3582411742210388
21800,7848360,38,0.3057296359539032
21820,7855560,38,0.21255562335252762
21840,7862760,38,0.27189292162656786
21860,7869960,38,0.8321559616923332
21880,7877160,38,0.5545838877558709
21900,7884360,38,0.77749662399292
21920,7891560,38,0.890052196085453
21940,7898760,38,0.9106310373544693
21960,7905960,38,0.47490626722574236
21980,7913160,38,0.0331164613366127
22000,7920360,38,-0.12817102611064912
22020,7927560,38,0.06103570938110352
22040,7934760,38,-0.09373960137367249
22060,7941960,38,-0.16989550292491912
22080,7949160,38,-0.1195103719830513
22100,7956360,38,0.11460576385259628
22120,7963560,38,0.30429457515478137
22140,7970760,38,0.2469460353255272
22160,7977960,38,0.21485720425844193
22180,7985160,38,0.08092077940702438
22200,7992360,38,0.20641120672225952
22220,7999560,38,0.14539297699928283
22240,8006760,38,0.35766078025102616
22260,8013960,38,0.9144520953297615
22280,8021160,38,0.8008599725365638
22300,8028360,38,0.813493082523346
22320,8035560,38,1.045339435338974
22340,8042760,38,1.0019312524795532
22360,8049960,38,0.9749716806411743
22380,8057160,38,0.6601293477416038
22400,8064360,38,0.658166483938694
22420,8071560,38,0.6196839275956154
22440,8078760,38,0.5300825023651123
22460,8085960,38,0.70938059091568
22480,8093160,38,0.6876515620946884
22500,8100360,38,0.43408802926540374
22520,8107560,38,0.4222510945796967
22540,8114760,38,0.2857477855682373
22560,8121960,38,0.4963739991188049
22580,8129160,38,0.28652881741523745
22600,8136360,38,0.36701828479766846
22620,8143560,38,0.6455283159017563
22640,8150760,38,0.3705956596136093
22660,8157960,38,0.5921003666520118
22680,8165160,38,0.7098795291781426
22700,8172360,38,0.7400340566039085
22720,8179560,38,0.7527006739377975
22740,8186760,38,0.6918042331933976
22760,8193960,38,0.6672031533718109
22780,8201160,38,0.8115869298577308
22800,8208360,38,0.6084069815278054
22820,8215560,38,0.69156244546175
22840,8222760,38,0.9345617693662643
22860,8229960,38,0.6162562662363053
22880,8237160,38,0.5865967828035354
22900,8244360,38,0.3652973827719688
22920,8251560,38,0.3753291091322899
22940,8258760,38,0.28667118728160856
22960,8265960,38,0.1992588770389557
22980,8273160,38,0.4907300209999084
23000,8280360,38,0.8899746984243393
23020,8287560,38,1.0700664046406745
23040,8294760,38,0.9989733558893203
23060,8301960,38,1.0923978805541992
23080,8309160,38,0.9206424149870872
23100,8316360,38,1.1855342879891395
23120,8323560,38,1.1943711188435555
23140,8330760,38,1.1142600926756858
23160,8337960,38,1.2120494988560677
23180,8345160,38,1.6960825979709626
23200,8352360,38,1.3574140238761903
23220,8359560,38,1.1785696738958358
23240,8366760,38,0.6084262534976006
23260,8373960,38,0.47326312988996505
23280,8381160,38,0.3442508029937744
23300,8388360,38,-0.09874454557895661
23320,8395560,38,-0.14836726546287538
23340,8402760,38,0.15614989459514617
23360,8409960,38,0.6828089410066605
23380,8417160,38,0.566537912786007
23400,8424360,38,0.9509063708782196
23420,8431560,38,0.7760455876588821
23440,8438760,38,1.0359380054473877
23460,8445960,38,1.0785360491275788
23480,8453160,38,1.1183452081680298
23500,8460360,38,1.3753444236516952
23520,8467560,38,1.404117177128792
23540,8474760,38,1.3029989093542098
23560,8481960,38,1.1383957105875016
23580,8489160,38,0.7279311364889145
23600,8496360,38,0.8174025568366051
23620,8503560,38,0.22804295599460603
23640,8510760,38,-0.01367792546749115
23660,8517960,38,0.10837555825710296
23680,8525160,38,0.04937360823154449
23700,8532360,38,0.5751829725503922
23720,8539560,38,0.684374269247055
23740,8546760,38,0.7249073576927185
23760,8553960,38,1.0365486812591553
23780,8561160,38,1.0092659503221513
23800,8568360,38,0.6669132852554321
23820,8575560,38,0.7107981246709824
23840,8582760,38,0.6379635965824128
23860,8589960,38,0.55004978120327
23880,8597160,38,0.5160982909798623
23900,8604360,38,0.39383333683013916
23920,8611560,38,0.377819367647171
23940,8618760,38,0.2061765092611313
23960,8625960,38,0.30758490443229675
23980,8633160,38,0.07349144995212555
24000,8640360,38,-0.01354488879442215
24020,8647560,38,-0.3729144671559334
24040,8654760,38,-0.17299434214830398
24060,8661960,39,-0.04488981753587723
24080,8669160,39,-0.013760636150836945
24100,8676360,39,-0.047122359573841095
24120,8683560,39,0.2132446151971817
24140,8690760,39,0.29927919536828995
24160,8697960,39,0.14900199353694915
24180,8705160,39,0.28521826028823855
24200,8712360,39,0.24674752444028855
24220,8719560,39,0.1299286350607872
24240,8726760,39,0.03009436160326004
24260,8733960,39,-0.10201429963111877
24280,8741160,39,-0.018423066139221192
24300,8748360,39,-0.10324993789196014
24320,8755560,39,0.007870765030384063
24340,8762760,39,0.034565666019916536
24360,8769960,39,0.2173699074983597
24380,8777160,39,0.25717640936374664
24400,8784360,39,0.20366966843605042
24420,8791560,39,0.5170587143301963
24440,8798760,39,0.4448553586006165
24460,8805960,39,0.3751720947027206
24480,8813160,39,0.36838123261928557
24500,8820360,39,0.5157978489995003
24520,8827560,39,0.5611653700470924
24540,8834760,39,0.33817909330129625
24560,8841960,39,0.49548637330532075
24580,8849160,39,0.46793283641338346
24600,8856360,39,0.7561875289678573
24620,8863560,39,0.6194992443919182
24640,8870760,39,0.35970197767019274
24660,8877960,39,0.7047675362229348
24680,8885160,39,0.5926654949784279
24700,8892360,39,0.7216957548260688
24720,8899560,39,0.7241390800476074
24740,8906760,39,0.638526665866375
24760,8913960,39,0.8223671087622643
24780,8921160,39,0.8079004210233688
24800,8928360,39,1.0671253180503846
24820,8935560,39,1.0847978711128234
24840,8942760,39,1.2396536663174629
24860,8949960,39,1.1127446976304054
24880,8957160,39,1.2492009225487708
24900,8964360,39,1.3912334048748016
24920,8971560,39,1.439385517835617
24940,8978760,39,1.2286256545782088
24960,8985960,39,1.3250866490602493
24980,8993160,39,1.4715055984258651
25000,9000360,39,1.666071463227272
25020,9007560,39,1.5537750524282457
25040,9014760,39,1.3306559735536576
25060,9021960,39,1.506836994588375
25080,9029160,39,1.4255990466475488
25100,9036360,39,1.4336188280582427
25120,9043560,39,1.1833701545000077
25140,9050760,39,1.205883092880249
25160,9057960,39,1.2908333265781402
25180,9065160,39,1.077911010980606
25200,9072360,39,1.0759814777970313
25220,9079560,39,0.946302176117897
25240,9086760,39,0.5916293135285378
25260,9093960,39,0.66223562926054
25280,9101160,39,0.6566309216618538
25300,9108360,39,0.6706193962693214
25320,9115560,39,0.7638756814599037
25340,9122760,39,0.8523829871416092
25360,9129960,39,1.2814162385463714
25380,9137160,39,1.0678803622722626
25400,9144360,39,0.9188315403461457
25420,9151560,39,1.0373580262064934
25440,9158760,39,1.1689169517159461
25460,9165960,39,1.2431115218997002
25480,9173160,39,1.1883113762736321
25500,9180360,39,1.0488776457309723
25520,9187560,39,1.023882701396942
25540,9194760,39,0.8527979239821434
25560,9201960,39,0.8584245184063911
25580,9209160,39,0.6984200695157051
25600,9216360,39,0.8300366726517677
25620,9223560,39,0.6999462008476257
25640,9230760,39,0.8798710644245148
25660,9237960,39,0.8947605627775193
25680,9245160,39,1.019282302260399
25700,9252360,39,1.004302206337452
25720,9259560,39,0.8488256558775902
25740,9266760,39,0.8215853443741798
25760,9273960,39,0.8489522862434388
25780,9281160,39,0.9932217103242874
25800,9288360,39,0.957270085811615
25820,9295560,39,0.8609529891610146
25840,9302760,39,0.6783420863747597
25860,9309960,39,0.4931382179260254
25880,9317160,39,0.795839746594429
25900,9324360,39,0.8061591100692749
25920,9331560,39,0.9091433119773865
25940,9338760,39,0.8599911922216416
25960,9345960,39,1.193026618361473
25980,9353160,39,1.2025685119628906
26000,9360360,39,1.3408340066671371
26020,9367560,39,1.2377544236183167
26040,9374760,39,1.0886098444461823
26060,9381960,39,0.9788674131035805
26080,9389160,39,0.8161806699633598
26100,9396360,39,0.9571643707156181
26120,9403560,39,1.0454165413975716
26140,9410760,39,0.9929123029112816
26160,9417960,39,0.825773931145668
26180,9425160,39,0.860375999212265
26200,9432360,39,1.0605634960532189
26220,9439560,39,0.9493915539979935
26240,9446760,39,1.0797711563110353
26260,9453960,39,0.885946797132492
26280,9461160,39,0.9552778446674347
26300,9468360,39,0.9641757765412331
26320,9475560,39,1.1545553395152093
26340,9482760,39,0.9105862540006637
26360,9489960,39,0.9602504625916481
26380,9497160,39,1.209528502523899
26400,9504360,39,1.148728690445423
26420,9511560,39,1.3158170595765113
26440,9518760,39,1.1019444873929023
26460,9525960,39,1.148202581703663
26480,9533160,39,1.267439136505127
26500,9540360,39,1.1187243783473968
26520,9547560,39,1.0169217824935912
26540,9554760,39,1.040590326488018
26560,9561960,39,0.7191943946480751
26580,9569160,39,0.6479458662867547
26600,9576360,39,0.702839067876339
26620,9583560,39,0.7504529318213463
26640,9590760,39,0.6515167108178139
26660,9597960,39,0.6209407612681389
26680,9605160,39,0.8874254938960076
26700,9612360,39,0.7614104899764061
26720,9619560,39,0.9465295100212097
26740,9626760,39,0.6767532217502594
26760,9633960,39,0.8055391788482666
26780,9641160,39,1.0560859045386315
26800,9648360,39,1.0769075921177864
26820,9655560,39,1.2359180343151093
26840,9662760,39,1.3356127709150314
26860,9669960,39,1.314562972486019
26880,9677160,39,1.169883209168911
26900,9684360,39,1.0320647448301314
26920,9691560,39,0.7734430077672004
26940,9698760,39,0.7305470982193947
26960,9705960,39,0.627946183681488
26980,9713160,39,0.4944964653253555
27000,9720360,39,0.7502601453661919
27020,9727560,39,0.6651354941725731
27040,9734760,39,0.7151278302073478
27060,9741960,39,0.6415789249539375
27080,9749160,39,0.9552631726861001
27100,9756360,39,1.3236499872803689
27120,9763560,39,1.1151047986745835
27140,9770760,39,0.8765971973538399
27160,9777960,39,0.7603637751936912
27180,9785160,39,0.6787111714482308
27200,9792360,39,0.39731436371803286
27220,9799560,39,0.3099589443206787
27240,9806760,39,0.07772300094366073
27260,9813960,39,0.19560029804706575
27280,9821160,39,0.23715029537677765
27300,9828360,39,0.2118695741891861
27320,9835560,39,0.08697192400693893
27340,9842760,39,0.3878863188624382
27360,9849960,39,0.502448978126049
27380,9857160,39,0.2360422471165657
27400,9864360,39,0.5255088329315185
27420,9871560,39,0.6911388236284256
27440,9878760,39,0.8912048488855362
27460,9885960,39,0.6843756422400474
27480,9893160,39,0.5395796176791191
27500,9900360,39,0.4118480357527733
27520,9907560,39,0.2730139121413231
27540,9914760,39,0.19813817769289016
27560,9921960,39,0.13926930993795394
27580,9929160,39,-0.035409063398838043
27600,9936360,39,-0.0745398211479187
27620,9943560,39,0.015502464771270753
27640,9950760,39,0.0935773628950119
27660,9957960,39,0.09174785941839218
27680,9965160,39,0.2711939185857773
27700,9972360,39,0.2998441967368126
27720,9979560,39,0.5942792841792106
27740,9986760,39,0.5605843058228492
27760,9993960,39,0.5842804765701294
